Name;Sector;Lat;Long;PM-low(Gg/year);PM-high(Gg/year);PM-mean(Gg/year)
SE04;Diesel TPP;-23.531234;-46.682415;0.00203232;0.00546186;0.00374709
MORUMBI CORPORATE TORRE ALTA;Diesel TPP;-23.591185;-46.599954;0.00203232;0.00546186;0.00374709
MORUMBI CORPORATE TORRE BAIXA;Diesel TPP;-23.549333;-46.584848;0.00203232;0.00546186;0.00374709
GUARIBA;Diesel TPP;-9.131372;-60.389363;0.002029517;0.005454326;0.003741922
FIBRASA;Diesel TPP;-7.905615;-34.896273;0.002018304;0.005424192;0.003721248
CORY;Diesel TPP;-21.366706;-46.942078;0.002018304;0.005424192;0.003721248
COOPERSUL;Diesel TPP;-31.762667;-52.486035;0.002018304;0.005424192;0.003721248
ITAPICURU;Diesel TPP;-4.465218;-43.887157;0.002018304;0.005424192;0.003721248
NESTLÉ;Diesel TPP;-22.473422;-47.460322;0.002018304;0.005424192;0.003721248
SEDE 1;Diesel TPP;-23.611174;-46.909449;0.002018304;0.005424192;0.003721248
MARABÁ GUSA SIDERÚRGICA;Diesel TPP;-5.369499;-49.133968;0.002018304;0.005424192;0.003721248
SÃO CARLOS;Diesel TPP;-8.787932;-63.893016;0.002018304;0.005424192;0.003721248
EXTRA SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.199920;-45.809454;0.002018304;0.005424192;0.003721248
SUPERCENTER GRANJA VIANA;Diesel TPP;-23.595394;-46.900125;0.002018304;0.005424192;0.003721248
KAPPESBERG;Diesel TPP;-29.476235;-51.418246;0.002018304;0.005424192;0.003721248
JACAREACANGA;Diesel TPP;-6.224844;-57.765036;0.001986067;0.005337556;0.003661811
EXTRA ARACAJU;Diesel TPP;-10.940589;-37.067332;0.001973453;0.005303654;0.003638554
SUPERCENTER TIJUCA;Diesel TPP;-22.981767;-43.227230;0.001973453;0.005303654;0.003638554
PACARANA;Diesel TPP;-11.492049;-60.997724;0.001939814;0.005213251;0.003576533
AMBEV - JOÃO PESSOA;Diesel TPP;-26.499603;-49.130280;0.00189216;0.00508518;0.00348867
MOTOROLA SP;Diesel TPP;-22.692595;-46.994837;0.001880947;0.005055046;0.003467996
CONDOMÍNIO CANOAS SHOPPING CENTER;Diesel TPP;-29.924546;-51.192334;0.001869734;0.005024911;0.003447323
GRANJA VIANA;Diesel TPP;-23.611906;-46.918070;0.001850112;0.004972176;0.003411144
BCP;Diesel TPP;-23.609746;-46.662539;0.001836096;0.004934508;0.003385302
EDIFÍCIO ODEBRECHT;Diesel TPP;-23.568530;-46.673769;0.00182208;0.00489684;0.00335946
BASÍLICA NOSSA SENHORA DA CONCEIÇÃO APARECIDA;Diesel TPP;-22.843809;-45.235071;0.001816474;0.004881773;0.003349123
SERGIPE INDUSTRIAL FILIAL;Diesel TPP;-10.910925;-37.100806;0.001816474;0.004881773;0.003349123
CALÇOENE;Diesel TPP;2.487348;-50.971732;0.001816474;0.004881773;0.003349123
INJECT CAMPO BOM;Diesel TPP;-29.676904;-51.037040;0.001816474;0.004881773;0.003349123
FUGA COUROS;Diesel TPP;-28.454245;-52.197437;0.001816474;0.004881773;0.003349123
SARGEL;Diesel TPP;-21.470643;-47.024127;0.001816474;0.004881773;0.003349123
GRUPO GERADORES MOORE;Diesel TPP;-23.545942;-46.790236;0.001816474;0.004881773;0.003349123
CROMEX - BA;Diesel TPP;-12.776674;-38.409490;0.001816474;0.004881773;0.003349123
HOTEL HILTON MORUMBI;Diesel TPP;-23.610303;-46.696883;0.001794048;0.004821504;0.003307776
GREIF;Diesel TPP;-23.668872;-46.714573;0.001794048;0.004821504;0.003307776
ALCON LABORATÓRIOS DO BRASIL;Diesel TPP;-23.540677;-46.601048;0.001773024;0.004765002;0.003269013
SHOPPING CENTER GRANDE RIO;Diesel TPP;-22.781403;-43.382255;0.001752;0.0047085;0.00323025
EMATEX;Diesel TPP;-19.758150;-44.076220;0.001747795;0.0046972;0.003222497
COMPLEM;Diesel TPP;-17.723121;-49.106984;0.001746394;0.004693433;0.003219913
AMATURÁ;Diesel TPP;-3.366057;-68.199309;0.001735181;0.004663298;0.00319924
PEIXOTO GONÇALVES;Diesel TPP;-10.324425;-36.582218;0.001723968;0.004633164;0.003178566
HIPER BOMPREÇO ROTULA;Diesel TPP;-12.950037;-38.442424;0.001723968;0.004633164;0.003178566
BAGRE;Diesel TPP;-1.905640;-50.197114;0.001712755;0.00460303;0.003157892
NORMÂNDIA;Diesel TPP;3.914835;-59.606802;0.001709952;0.004595496;0.003152724
GEOLAB;Diesel TPP;-16.358879;-48.962675;0.00168192;0.00452016;0.00310104
BRASILGRÁFICA;Diesel TPP;-23.500515;-46.931789;0.00168192;0.00452016;0.00310104
OCEANO;Diesel TPP;-23.362893;-46.869749;0.00168192;0.00452016;0.00310104
SABE ALIMENTOS;Diesel TPP;-10.426650;-36.955894;0.00168192;0.00452016;0.00310104
TERMINAL CENTRAL;Diesel TPP;-18.871075;-48.188125;0.00168192;0.00452016;0.00310104
HY-LINE;Diesel TPP;-20.540358;-49.314367;0.001642675;0.00441469;0.003028682
UBERLÂNDIA REFRESCOS;Diesel TPP;-18.877572;-48.176452;0.00161184;0.00433182;0.00297183
COTIJUBA;Diesel TPP;-1.428719;-48.476833;0.001604832;0.004312986;0.002958909
TELESP;Diesel TPP;-23.495477;-46.954448;0.001569792;0.004218816;0.002894304
BOMPREÇO FORTALEZA;Diesel TPP;-3.765054;-38.474836;0.001569792;0.004218816;0.002894304
MAFRIG PIRENÓPOLIS;Diesel TPP;-15.851951;-48.955479;0.001569792;0.004218816;0.002894304
VIVICON;Diesel TPP;-23.518485;-46.686128;0.001569792;0.004218816;0.002894304
GONÇALVES SALLES;Diesel TPP;-20.894337;-47.001141;0.001569792;0.004218816;0.002894304
CAESAR PARK HOTEL GUARULHOS;Diesel TPP;-23.450602;-46.489216;0.001562784;0.004199982;0.002881383
ANAJÁS;Diesel TPP;-0.988152;-49.942301;0.001558579;0.004188682;0.00287363
SANTA MARIA DAS BARREIRAS;Diesel TPP;-8.854901;-49.725644;0.001558579;0.004188682;0.00287363
FIBRASA EMBALAGENS;Diesel TPP;-20.123514;-40.309544;0.00154176;0.00414348;0.00284262
DAKOTA CALÇADOS;Diesel TPP;-10.740796;-37.812926;0.001534752;0.004124646;0.002829699
GRAFITE SALTO DA DIVISA;Diesel TPP;-16.000087;-39.947581;0.001530547;0.004113346;0.002821946
STF ANEXO II;Diesel TPP;-15.684849;-48.104935;0.001524941;0.004098278;0.00281161
PORTO WALTER;Diesel TPP;-8.267859;-72.753861;0.00151513;0.004071911;0.00279352
GB SILVIO TEIXEIRA;Diesel TPP;-10.927612;-37.065100;0.001513728;0.004068144;0.002790936
WAL-MART CAMPOS;Diesel TPP;-21.773274;-41.298784;0.001513728;0.004068144;0.002790936
HIPERIDEAL;Diesel TPP;-15.603986;-56.080095;0.001513728;0.004068144;0.002790936
AEROPORTO INTERNACIONAL PINTO MARTINS - TERMINAL DE PASSAGEIROS (TPS-1);Diesel TPP;-14.955448;-46.229342;0.001513728;0.004068144;0.002790936
MUTUM PARANÁ;Diesel TPP;-8.687657;-63.872245;0.001513728;0.004068144;0.002790936
WAL-MART MORUMBI;Diesel TPP;-23.586354;-46.721740;0.001513728;0.004068144;0.002790936
BUDAI;Diesel TPP;-23.534835;-46.903114;0.001500273;0.004031983;0.002766128
POLIFRIGOR;Diesel TPP;-22.225957;-48.722775;0.00148009;0.003977741;0.002728915
TKS TATUAPÉ;Diesel TPP;-23.531308;-46.565649;0.00148009;0.003977741;0.002728915
CENTRO ADMINISTRATIVO FARROUPILHA;Diesel TPP;-30.098744;-51.152769;0.001459066;0.003921239;0.002690152
WALMART BIG BRUSQUE;Diesel TPP;-27.104116;-48.922930;0.001457664;0.003917472;0.002687568
MACACO BRANCO;Diesel TPP;-22.938623;-47.055557;0.001457664;0.003917472;0.002687568
WAL MART CHAPECÓ;Diesel TPP;-27.079639;-52.591784;0.001457664;0.003917472;0.002687568
CALAMA;Diesel TPP;-8.714960;-63.889401;0.001456262;0.003913705;0.002684984
AEROPORTO INTERNACIONAL DE RIO BRANCO;Diesel TPP;-9.969593;-67.869205;0.001446451;0.003887338;0.002666894
HOSPITAL SANTA HELENA;Diesel TPP;-23.754368;-46.329982;0.001426268;0.003833096;0.002629682
CIA MINUANO;Diesel TPP;-29.369483;-51.941623;0.001424026;0.003827069;0.002625547
FUGA COUROS - CAMARGO;Diesel TPP;-28.589642;-52.200388;0.001424026;0.003827069;0.002625547
MIRACEMA NUODEX;Diesel TPP;-22.867945;-47.027339;0.001424026;0.003827069;0.002625547
FÁBRICA DE IDEIAS INDÚSTRIA E COMÉRCIO;Diesel TPP;-23.641226;-46.854842;0.001424026;0.003827069;0.002625547
BIMBO;Diesel TPP;-8.198093;-35.550698;0.001424026;0.003827069;0.002625547
DHB COMPONENTES AUTOMOTIVOS (UNIDADE 1);Diesel TPP;-30.122503;-51.213194;0.001424026;0.003827069;0.002625547
AEROPORTO INTERNACIONAL EDUARDO GOMES;Diesel TPP;-3.119231;-60.046467;0.001412813;0.003796934;0.002604874
CECONSUD;Diesel TPP;-10.880751;-37.084841;0.0014016;0.0037668;0.0025842
WAL MART BLUMENAU;Diesel TPP;-26.953004;-49.121651;0.0014016;0.0037668;0.0025842
WAL MART INDAIATUBA;Diesel TPP;-23.132656;-47.217431;0.0014016;0.0037668;0.0025842
BOMPREÇO MACEIÓ;Diesel TPP;-9.629124;-35.744454;0.0014016;0.0037668;0.0025842
DTCEA-MN;Diesel TPP;-3.130544;-60.013508;0.0014016;0.0037668;0.0025842
BOMPREÇO PASSO FUNDO;Diesel TPP;-28.256364;-52.386083;0.0014016;0.0037668;0.0025842
WALMART SANTA MARIA;Diesel TPP;-5.833723;-35.687266;0.0014016;0.0037668;0.0025842
SÃO JOÃO DA BALIZA;Diesel TPP;-27.271087;-48.840922;0.0014016;0.0037668;0.0025842
WAL MART TAUBATÉ;Diesel TPP;-23.064306;-45.585714;0.0014016;0.0037668;0.0025842
BIG UMUARAMA;Diesel TPP;-23.767237;-53.308926;0.0014016;0.0037668;0.0025842
GERADOR DE EMERGÊNCIA;Diesel TPP;-20.012144;-43.864240;0.001395994;0.003751733;0.002573863
PARANORTE;Diesel TPP;-11.257879;-57.508095;0.001379174;0.003706531;0.002542853
AEROPORTO INTERNACIONAL AFONSO PENA;Diesel TPP;-25.514538;-49.166479;0.001379174;0.003706531;0.002542853
FORTIK NORDESTE;Diesel TPP;-12.332500;-38.763738;0.001362355;0.00366133;0.002511842
GOODYEAR - DIVISÃO SPIRAFLEX;Diesel TPP;-23.520131;-46.800536;0.001362355;0.00366133;0.002511842
AVON;Diesel TPP;-23.539648;-46.767577;0.001362355;0.00366133;0.002511842
INDÚSTRIA DE PAPÉIS IRMÃOS SIQUEIRA;Diesel TPP;-22.382185;-44.973459;0.001362355;0.00366133;0.002511842
MÜLLER;Diesel TPP;-21.981580;-47.425984;0.001362355;0.00366133;0.002511842
IAUARETÊ;Diesel TPP;-0.002299;-67.093508;0.001359552;0.003653796;0.002506674
LUBRIZOL;Diesel TPP;-22.767309;-43.397824;0.001345536;0.003616128;0.002480832
COMPLEXO DE CAMAÇARI;Diesel TPP;-12.711522;-38.332811;0.001345536;0.003616128;0.002480832
WAL MART COMBO- GOIÂNIA;Diesel TPP;-16.721734;-49.335571;0.001345536;0.003616128;0.002480832
VESUVIUS;Diesel TPP;-22.965330;-43.368679;0.001345536;0.003616128;0.002480832
SENDAS DISTRIBUIDORA I;Diesel TPP;-22.879953;-43.252636;0.001345536;0.003616128;0.002480832
MANFRIM;Diesel TPP;-22.914370;-49.628446;0.001345536;0.003616128;0.002480832
WAL MART VILA GUILHERME;Diesel TPP;-23.516416;-46.569087;0.001345536;0.003616128;0.002480832
ARTHI;Diesel TPP;-23.541893;-46.609583;0.001345536;0.003616128;0.002480832
WAL-MART SOROCABA;Diesel TPP;-23.492902;-47.493623;0.001345536;0.003616128;0.002480832
AEROPORTO DE PALMAS;Diesel TPP;-10.194851;-48.312215;0.001337126;0.003593527;0.002465327
BOMBEAMENTO DE ESGOTOS;Diesel TPP;-23.556185;-46.662942;0.001292275;0.00347299;0.002382632
UNIDADE GERADORA DIESEL GRANOL GRANOL;Diesel TPP;-30.042672;-52.881806;0.001278259;0.003435322;0.00235679
M REIS;Diesel TPP;-26.908923;-48.689748;0.001274054;0.003424021;0.002349038
SANTA ROSA DOS PURUS;Diesel TPP;-9.442235;-70.488953;0.001269289;0.003411214;0.002340252
VILA BRASIL;Diesel TPP;3.746715;-62.255294;0.00126144;0.00339012;0.00232578
NEIVA;Diesel TPP;-22.814457;-48.352692;0.00126144;0.00339012;0.00232578
REDE NOVO TEMPO;Diesel TPP;-23.315017;-45.983309;0.00126144;0.00339012;0.00232578
HEVEA-TEC;Diesel TPP;-20.916073;-49.575145;0.00126144;0.00339012;0.00232578
PROCESSAMENTO DE FUMO;Diesel TPP;-26.102228;-49.795325;0.00126144;0.00339012;0.00232578
CENTRAL ILHA DO SUL;Diesel TPP;-23.616166;-46.740459;0.00126144;0.00339012;0.00232578
SANTA RITA DO WEIL;Diesel TPP;-3.465663;-68.956250;0.00126144;0.00339012;0.00232578
CURTE ALEX;Diesel TPP;-23.540078;-46.653453;0.001233408;0.003314784;0.002274096
AEROPORTO DE LONDRINA;Diesel TPP;-23.335685;-51.128421;0.001227802;0.003299717;0.002263759
COOPERATIVA REGIONAL DE CAFEICULTORES EM GUAXUPÉ;Diesel TPP;-18.723997;-47.517067;0.001221691;0.003283294;0.002252492
HSL I;Diesel TPP;-10.898114;-37.098059;0.001205376;0.003239448;0.002222412
NOVO CÉU;Diesel TPP;-3.584631;-59.123768;0.00119136;0.00320178;0.00219657
MATUPÍ;Diesel TPP;-5.829276;-61.282756;0.00119136;0.00320178;0.00219657
IPERÓ;Diesel TPP;-23.358042;-47.685213;0.00118295;0.003179179;0.002181065
BARRA MANSA;Diesel TPP;-21.118700;-47.988343;0.001154918;0.003103843;0.002129381
MERCURE/IBIS SANTO ANDRÉ;Diesel TPP;-23.646528;-46.529983;0.001138099;0.003058642;0.00209837
DESCARTÁVEL EMBALAGENS;Diesel TPP;-23.680105;-46.684639;0.001132493;0.003043574;0.002088034
GB JOSÉ THOMAZ;Diesel TPP;-10.927780;-37.069220;0.00112128;0.00301344;0.00206736
RESFRIAMENTO, PREPARAÇÃO E FABRICAÇÃO DE PRODUTO DE LEITE - CÓDIGO 2761;Diesel TPP;-19.576659;-46.942439;0.00112128;0.00301344;0.00206736
COFAMA IND E COM DE MÁQUINAS E EQUIPAMENTOS;Diesel TPP;-23.936009;-52.498531;0.00112128;0.00301344;0.00206736
DAIICHI;Diesel TPP;-23.497996;-46.951701;0.00112128;0.00301344;0.00206736
MAXXI GOYTACAZES;Diesel TPP;-21.760849;-41.360448;0.00112128;0.00301344;0.00206736
CARREFOUR - FRANCA;Diesel TPP;-20.535571;-47.341427;0.00112128;0.00301344;0.00206736
PROCURADORIA - GERAL DE JUSTIÇA DO ESTADO DE GOIÁS;Diesel TPP;-16.646752;-49.265533;0.00112128;0.00301344;0.00206736
BSH CONTINENTAL;Diesel TPP;-22.859348;-47.213679;0.00112128;0.00301344;0.00206736
ECUS INJEÇÃO;Diesel TPP;-23.526925;-46.166641;0.00112128;0.00301344;0.00206736
SUPERCENTER MOGI MIRIM;Diesel TPP;-22.425598;-46.963217;0.00112128;0.00301344;0.00206736
G BARBOSA;Diesel TPP;-10.851006;-37.153216;0.00112128;0.00301344;0.00206736
EXTRA PARNAMIRIM;Diesel TPP;-5.903656;-35.238910;0.00112128;0.00301344;0.00206736
SALVADOR ARENA;Diesel TPP;-23.709526;-46.561291;0.00112128;0.00301344;0.00206736
LATICÍNIOS TIROLEZ;Diesel TPP;-19.003184;-45.956854;0.00112128;0.00301344;0.00206736
REPET;Diesel TPP;-18.853531;-48.313781;0.00112128;0.00301344;0.00206736
AEROPORTO INTERNACIONAL GOVERNADOR JORGE TEIXEIRA;Diesel TPP;-8.720746;-63.871386;0.001117075;0.00300214;0.002059607
ITAPEAÇU;Diesel TPP;-2.685684;-57.663820;0.001105862;0.002972005;0.002038934
FOSECO;Diesel TPP;-23.593846;-46.876085;0.001062413;0.002855234;0.001958824
CABURI;Diesel TPP;-2.648803;-56.732222;0.001055405;0.0028364;0.001945903
BETÂNIA;Diesel TPP;-3.098076;-67.938560;0.0010512;0.0028251;0.00193815
ENTIDADE RELIGIOSA;Diesel TPP;-27.601335;-48.539379;0.00104279;0.002802499;0.001922645
SOROCABA REFRESCOS;Diesel TPP;-23.480937;-47.444184;0.001037184;0.002787432;0.001912308
SUPERMERCADO ARCHER;Diesel TPP;-27.092361;-48.924278;0.001023168;0.002749764;0.001886466
BALDO SA COMÉRCIO INDÚSTRIA E EXPORTAÇÃO;Diesel TPP;-29.240094;-51.876083;0.001023168;0.002749764;0.001886466
ROSSETTI;Diesel TPP;-19.954803;-44.207799;0.001020365;0.00274223;0.001881298
GURGACZ;Diesel TPP;-24.978434;-53.470877;0.001020365;0.00274223;0.001881298
LAVINORTE;Diesel TPP;-23.667435;-52.594748;0.001020365;0.00274223;0.001881298
MARVI;Diesel TPP;-22.956979;-49.890584;0.001020365;0.00274223;0.001881298
SUPERMERCADO GUANABARA;Diesel TPP;-22.985559;-43.272548;0.001020365;0.00274223;0.001881298
MULTITECNICA;Diesel TPP;-19.443262;-44.244785;0.001020365;0.00274223;0.001881298
NESTLÉ;Diesel TPP;-21.211880;-50.427959;0.00101616;0.00273093;0.001873545
PLASÚTIL;Diesel TPP;-22.299610;-49.056721;0.00101616;0.00273093;0.001873545
NESTLÉ SJ RIO PARDO;Diesel TPP;-21.600218;-46.882579;0.00101616;0.00273093;0.001873545
RAZZO;Diesel TPP;-23.516527;-46.734210;0.00101616;0.00273093;0.001873545
CONSULADO AMERICANO;Diesel TPP;-23.628640;-46.694588;0.00101616;0.00273093;0.001873545
SHOPPING JK IGUATEMI;Diesel TPP;-23.591083;-46.689589;0.00101616;0.00273093;0.001873545
GB OSWALDO ARANHA;Diesel TPP;-10.929297;-37.083811;0.001009152;0.002712096;0.001860624
BANNACH;Diesel TPP;-7.597460;-50.347550;0.001009152;0.002712096;0.001860624
LOURENÇO;Diesel TPP;2.029300;-50.653704;0.001009152;0.002712096;0.001860624
MK ELETRODOMÉSTICOS;Diesel TPP;-12.321085;-38.759786;0.001009152;0.002712096;0.001860624
CECONSUD - SUPERMERCADO COMÉRCIO VAREJISTA;Diesel TPP;-18.763686;-44.428528;0.001009152;0.002712096;0.001860624
AEROPORTO INTERNACIONAL DE FLORIANÓPOLIS - SBFL;Diesel TPP;-27.600575;-48.534229;0.001009152;0.002712096;0.001860624
MAXXI ITAJAÍ;Diesel TPP;-26.908923;-48.689748;0.001009152;0.002712096;0.001860624
FRIGOR HANS;Diesel TPP;-23.199639;-46.870137;0.001009152;0.002712096;0.001860624
MELGAÇO;Diesel TPP;-1.802045;-50.717809;0.001009152;0.002712096;0.001860624
INSTITUTO EDUCACIONAL SANTO AGOSTINHO;Diesel TPP;-16.710501;-43.855464;0.001009152;0.002712096;0.001860624
MAXXI NOVO HAMBURGO;Diesel TPP;-29.675366;-51.111758;0.001009152;0.002712096;0.001860624
AEROPORTO INTERNACIONAL AUGUSTO SEVERO - CUT;Diesel TPP;-5.935073;-35.164752;0.001009152;0.002712096;0.001860624
SAM S CLUB RECIFE;Diesel TPP;-8.099137;-34.935921;0.001009152;0.002712096;0.001860624
TORAH;Diesel TPP;-12.967435;-38.488945;0.001009152;0.002712096;0.001860624
SANTA CRUZ DO ARARI;Diesel TPP;-0.661573;-49.179290;0.001009152;0.002712096;0.001860624
VILA MANDI;Diesel TPP;-9.235307;-50.060597;0.001009152;0.002712096;0.001860624
CENCOSUD - UNIDADE UBERABA;Diesel TPP;-19.757716;-47.914477;0.001009152;0.002712096;0.001860624
CERÂMICA NOVAGRÊS;Diesel TPP;-28.525893;-49.323271;0.001009152;0.002712096;0.001860624
VILA AMAZÔNIA;Diesel TPP;-2.631966;-56.731004;0.000995136;0.002674428;0.001834782
BRISTOL E PIVAUDRAN;Diesel TPP;-23.433115;-46.549727;0.000988128;0.002655594;0.001821861
SANTA CASA DE MISERICÓRDIA DE ARAÇATUBA;Diesel TPP;-21.193635;-50.442035;0.000986726;0.002651827;0.001819277
NORTH SHOPPING CARUARU;Diesel TPP;-8.285899;-35.973022;0.000986726;0.002651827;0.001819277
TELEFÔNICA BRASIL;Diesel TPP;-23.529503;-46.655573;0.000986726;0.002651827;0.001819277
AEROPORTO INTERNACIONAL MARECHAL RONDON- CUIABÁ;Diesel TPP;-15.662866;-56.137012;0.000986726;0.002651827;0.001819277
TUIUTI;Diesel TPP;-22.712014;-46.769061;0.000975514;0.002621693;0.001798603
PLASNEW;Diesel TPP;-22.743089;-46.889559;0.000975514;0.002621693;0.001798603
RIBER SEMENTES;Diesel TPP;-18.572271;-46.509413;0.000973271;0.002615666;0.001794468
FRESH START BAKERIES INDUSTRIAL;Diesel TPP;-21.744799;-43.389122;0.00097271;0.002614159;0.001793435
CEMA;Diesel TPP;-16.690113;-43.832804;0.00097271;0.002614159;0.001793435
ACDA;Diesel TPP;-9.946261;-67.879505;0.00097271;0.002614159;0.001793435
SONDA - PENHA;Diesel TPP;-23.523403;-46.543077;0.000968506;0.002602859;0.001785682
SEDE CENTRAL DO CRC-SP;Diesel TPP;-23.601658;-46.671022;0.000964301;0.002591558;0.00177793
HOTEL MELIÃ - EDIFÍCIO ITAIM SQUARE;Diesel TPP;-23.535169;-46.587938;0.00095491;0.002566321;0.001760615
TUDOR;Diesel TPP;-22.326448;-49.044190;0.000953088;0.002561424;0.001757256
AEROPORTO INTERNACIONAL DE CAMPO GRANDE;Diesel TPP;-20.492791;-54.568988;0.000950285;0.00255389;0.001752088
COSTABELA;Diesel TPP;-23.000901;-44.309956;0.000908237;0.002440886;0.001674562
UECASCAVEL;Diesel TPP;-24.989597;-53.466839;0.000908237;0.002440886;0.001674562
TOTAL QUÍMICA;Diesel TPP;-23.646710;-46.849696;0.000908237;0.002440886;0.001674562
WAL MART SUPERCENTER FRANCA;Diesel TPP;-20.548431;-47.341427;0.000908237;0.002440886;0.001674562
SIVA;Diesel TPP;-23.475550;-46.297242;0.000908237;0.002440886;0.001674562
MOCAMBO;Diesel TPP;-2.648303;-56.758513;0.000908237;0.002440886;0.001674562
HOSPITAL SÃO FRANCISCO;Diesel TPP;-21.147158;-47.701403;0.000908237;0.002440886;0.001674562
DH&C OUTSOURCCING S/A - DATACENTER;Diesel TPP;-23.557633;-46.564271;0.000908237;0.002440886;0.001674562
TEXON;Diesel TPP;-30.090704;-51.013654;0.000908237;0.002440886;0.001674562
STEMAC - GDG - LINX GALEAO;Diesel TPP;-22.939090;-43.363186;0.00090263;0.002425819;0.001664225
SESC BELENZINHO;Diesel TPP;-23.536113;-46.702265;0.000898426;0.002414519;0.001656472
SHOPPING CENTER CARUARU;Diesel TPP;-8.294218;-35.946933;0.000897024;0.002410752;0.001653888
DIA BRASIL;Diesel TPP;-23.447873;-46.518263;0.000897024;0.002410752;0.001653888
SENDAS DISTRIBUIDORA III;Diesel TPP;-22.922332;-43.179165;0.000897024;0.002410752;0.001653888
SENDAS DISTRIBUIDORA II;Diesel TPP;-22.897032;-43.239589;0.000897024;0.002410752;0.001653888
SHELL BRASIL;Diesel TPP;-22.842939;-43.413997;0.000897024;0.002410752;0.001653888
SAMS CLUB SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.212542;-45.856146;0.000897024;0.002410752;0.001653888
ASPERBRAS;Diesel TPP;-12.772238;-38.410435;0.000897024;0.002410752;0.001653888
BELÉM DO SOLIMÕES;Diesel TPP;-4.232221;-69.916499;0.000897024;0.002410752;0.001653888
WAL MART SAMS VITÓRIA;Diesel TPP;-20.255943;-40.284530;0.000897024;0.002410752;0.001653888
JORDÃO;Diesel TPP;-9.428768;-71.889458;0.000888054;0.002386644;0.001637349
PROJETO RIO;Diesel TPP;-22.851798;-43.533474;0.000883008;0.002373084;0.001628046
AVEIRO;Diesel TPP;-3.597479;-55.326050;0.000874598;0.002350483;0.001612541
SOCIEDADE RECREATIVA E DE ESPORTES DE RIBEIRÃO PRETO;Diesel TPP;-21.122312;-47.875369;0.000868992;0.002335416;0.001602204
AEROPORTO INTERNACIONAL PRESIDENTE CASTRO PINTO;Diesel TPP;-7.135726;-34.929445;0.000863386;0.002320349;0.001591867
DTCEA-EK;Diesel TPP;-7.504440;-57.571005;0.000857779;0.002305282;0.00158153
DTCEA-TS;Diesel TPP;-1.899646;-55.523686;0.000857779;0.002305282;0.00158153
AEROPORTO INTERNACIONAL DE NAVEGANTES - MINISTRO VICTOR KONDER;Diesel TPP;-26.883764;-48.656240;0.000852173;0.002290214;0.001571194
URUCUMACUÃ;Diesel TPP;-11.688065;-61.168143;0.000852173;0.002290214;0.001571194
NESTLÉ ARARAQUARA;Diesel TPP;-21.756344;-48.197609;0.00084096;0.00226008;0.00155052
J SHAYEB;Diesel TPP;-22.326131;-49.036293;0.00084096;0.00226008;0.00155052
PASSARÃO;Diesel TPP;2.862879;-60.674753;0.00084096;0.00226008;0.00155052
FÉLIX PINTO;Diesel TPP;2.606296;-60.601923;0.00084096;0.00226008;0.00155052
DTCEA-UA II;Diesel TPP;-0.113337;-67.093325;0.00084096;0.00226008;0.00155052
ETAPA ENSINO E CULTURA;Diesel TPP;-23.640101;-46.661473;0.00084096;0.00226008;0.00155052
CAMETÁ;Diesel TPP;-3.079901;-57.190907;0.000829747;0.002229946;0.001529846
AEROPORTO DE JOINVILLE;Diesel TPP;-26.263329;-48.851909;0.000824141;0.002214878;0.00151951
CHAVES;Diesel TPP;-0.167333;-49.980274;0.000818534;0.002199811;0.001509173
GUAJARÁ;Diesel TPP;-7.534980;-72.577089;0.000812928;0.002184744;0.001498836
COOPERCITRUS-SUPERMERCADO BARRETOS;Diesel TPP;-20.552092;-48.555093;0.000807322;0.002169677;0.001488499
RTK;Diesel TPP;-23.545407;-46.368065;0.000807322;0.002169677;0.001488499
GB MELÍCIO MACHADO;Diesel TPP;-10.847064;-37.128648;0.000807322;0.002169677;0.001488499
FEIJOAL;Diesel TPP;-4.514360;-69.941558;0.000801715;0.00215461;0.001478162
BIOMÉRIEUX;Diesel TPP;-22.851798;-43.360439;0.00079751;0.002143309;0.00147041
TUIUÉ;Diesel TPP;-3.279264;-60.638087;0.000796109;0.002139542;0.001467826
PIA SOCIEDADE;Diesel TPP;-23.555470;-46.658039;0.000794707;0.002135776;0.001465241
KIVIKS;Diesel TPP;-23.500515;-46.902263;0.000784896;0.002109408;0.001447152
GRÁFICA RAMI;Diesel TPP;-23.667458;-46.862052;0.000784896;0.002109408;0.001447152
MIRALUX;Diesel TPP;-23.664164;-46.859825;0.000784896;0.002109408;0.001447152
DUCOCO GERADOR STEMAC;Diesel TPP;-3.501826;-39.573607;0.000784896;0.002109408;0.001447152
BOMPLASTIL;Diesel TPP;-12.933140;-38.443969;0.000784896;0.002109408;0.001447152
ESTIRÃO DO EQUADOR;Diesel TPP;-4.366638;-70.197273;0.000777888;0.002090574;0.001434231
CARREFOUR RIO PRETO;Diesel TPP;-20.748926;-49.379952;0.000773683;0.002079274;0.001426478
HOTEL E BAR PRAIA DAS FLEXAS;Diesel TPP;-22.897391;-43.116470;0.00077088;0.00207174;0.00142131
WEST SHOPPING RIO;Diesel TPP;-22.885963;-43.607631;0.00077088;0.00207174;0.00142131
FIBRASA SUDESTE;Diesel TPP;-20.112231;-40.314693;0.00077088;0.00207174;0.00142131
MARTINS GOODYEAR;Diesel TPP;-23.533255;-46.876857;0.000758266;0.002037839;0.001398052
