Name;Sector;Lat;Long;NOx-low (Gg/year);NOx-high (Gg/year);NOx-mean (Gg/year)
BECHARA NASSAR FRANGE;Diesel TPP;-20.627544;-49.641484;0.005891976;0.029160288;0.017526132
SOBRAL & SOBRAL INDÚSTRIA METALÚRGICA;Diesel TPP;-23.589612;-46.616434;0.00581445;0.0287766;0.017295525
CONDOMÍNIO SHOPPING CENTER PIEDADE;Diesel TPP;-12.923436;-38.426117;0.005762766;0.028520808;0.017141787
CENTRAL PAULISTA DE COUROS;Diesel TPP;-20.903157;-47.006463;0.00568524;0.02813712;0.01691118
SEDE ALGAR;Diesel TPP;-18.847033;-48.304855;0.00568524;0.02813712;0.01691118
AEROPORTO INTERNACIONAL DE BOA VISTA;Diesel TPP;2.813818;-60.681782;0.005581872;0.027625536;0.016603704
AEROPORTO INTERNACIONAL DE CRUZEIRO DO SUL;Diesel TPP;-7.606693;-72.667197;0.005581872;0.027625536;0.016603704
TERMINAL DE AVIAÇÃO GERAL (TAG);Diesel TPP;-3.771905;-38.598432;0.005581872;0.027625536;0.016603704
CERÂMICA MECASA;Diesel TPP;-18.718144;-47.510887;0.00542682;0.02685816;0.01614249
IMPORTADORA E EXPORTADORA DE CEREAIS;Diesel TPP;-29.143292;-51.505866;0.005375136;0.026602368;0.015988752
PANOLLI;Diesel TPP;-19.745866;-45.271283;0.005375136;0.026602368;0.015988752
EXCELER PLAZA HOTEL;Diesel TPP;-20.404564;-54.599947;0.005375136;0.026602368;0.015988752
STYROPLAST ESPUMAS INDUSTRIAIS;Diesel TPP;-23.614538;-46.914576;0.005375136;0.026602368;0.015988752
HOSPITAL SÃO JOSÉ;Diesel TPP;-20.033277;-48.912924;0.005375136;0.026602368;0.015988752
BIG MAIS SUPERMERCADOS;Diesel TPP;-18.851797;-41.938482;0.005375136;0.026602368;0.015988752
HOSPITAL MUNICÍPAL IPATINGA;Diesel TPP;-19.465412;-42.531541;0.005375136;0.026602368;0.015988752
AUTO POSTO CARLITOS;Diesel TPP;-19.729889;-50.179943;0.005375136;0.026602368;0.015988752
KAWAKAMI;Diesel TPP;-22.207986;-49.934301;0.005375136;0.026602368;0.015988752
BIG MART;Diesel TPP;-22.207033;-49.941511;0.005375136;0.026602368;0.015988752
WMS PELOTAS;Diesel TPP;-31.558286;-52.279347;0.005375136;0.026602368;0.015988752
CONDOMÍNIO GUAICURUS;Diesel TPP;-23.495503;-46.650766;0.005375136;0.026602368;0.015988752
KAWAKAMI TUPÃ;Diesel TPP;-21.934474;-50.505374;0.005375136;0.026602368;0.015988752
BERGÃO;Diesel TPP;-21.128606;-44.236969;0.00529761;0.02621868;0.015758145
AEROPORTO DE BELO HORIZONTE - PAMPULHA I;Diesel TPP;-19.885912;-44.006660;0.005271768;0.026090784;0.015681276
MAC LOREN MÁQUINAS PARA AGRICULTURA;Diesel TPP;-22.220224;-49.639356;0.005271768;0.026090784;0.015681276
PARÁ DE MINAS;Diesel TPP;-19.850383;-44.603349;0.0051684;0.0255792;0.0153738
ZÉ AÇU;Diesel TPP;-2.625107;-56.727227;0.0051684;0.0255792;0.0153738
BRAINFARMA IQF;Diesel TPP;-22.882167;-43.676296;0.0051684;0.0255792;0.0153738
SUPERMERCADO LOPES & ARAUJO;Diesel TPP;-19.743865;-47.950885;0.0051684;0.0255792;0.0153738
SÃO CAMILO;Diesel TPP;-1.347068;-48.353640;0.004961664;0.024556032;0.014758848
TECEBEM BENEFICIAMENTO TEXTIL;Diesel TPP;-27.109985;-48.916866;0.004961664;0.024556032;0.014758848
BADUY E CIA LTDA;Diesel TPP;-18.959273;-49.455573;0.004961664;0.024556032;0.014758848
D VILLA SUPERMERCADO;Diesel TPP;-26.121823;-49.805747;0.004961664;0.024556032;0.014758848
POSTO DANGELIS;Diesel TPP;-16.728890;-43.832516;0.004961664;0.024556032;0.014758848
BNI INDICO;Diesel TPP;-23.518013;-46.603794;0.004961664;0.024556032;0.014758848
AGRIBEL;Diesel TPP;-5.905680;-42.719690;0.004961664;0.024556032;0.014758848
CAATIBA;Diesel TPP;-14.970026;-40.349947;0.004806612;0.023788656;0.014297634
FIRMINO ALVES;Diesel TPP;-14.927607;-39.911880;0.004806612;0.023788656;0.014297634
ITAIÁ;Diesel TPP;-14.917987;-39.919605;0.004806612;0.023788656;0.014297634
IBICUÍ;Diesel TPP;-14.848900;-39.985023;0.004806612;0.023788656;0.014297634
IGUAÍ;Diesel TPP;-14.754704;-40.097169;0.004806612;0.023788656;0.014297634
ITAMBÉ;Diesel TPP;-15.240317;-40.624493;0.004806612;0.023788656;0.014297634
ITAMBÉ - FILIAL 06;Diesel TPP;-15.248267;-40.623635;0.004806612;0.023788656;0.014297634
IRMÃOS UNIDOS;Diesel TPP;-27.100865;-48.621912;0.004806612;0.023788656;0.014297634
ITARANTIM;Diesel TPP;-15.651437;-40.053154;0.004806612;0.023788656;0.014297634
ITORORÓ;Diesel TPP;-15.116559;-40.059952;0.004806612;0.023788656;0.014297634
ITATÍ;Diesel TPP;-15.111173;-40.062441;0.004806612;0.023788656;0.014297634
CURY;Diesel TPP;-22.738993;-45.107550;0.004806612;0.023788656;0.014297634
MACARANI;Diesel TPP;-15.566035;-40.426466;0.004806612;0.023788656;0.014297634
MACARANI - FILIAL 17;Diesel TPP;-15.564960;-40.427496;0.004806612;0.023788656;0.014297634
MAIQUINIQUE;Diesel TPP;-15.618336;-40.264317;0.004806612;0.023788656;0.014297634
DISTRIBUIDORA DE CARNES PATROCÍNIO AGROPECUÁRIA;Diesel TPP;-18.959962;-46.965680;0.004806612;0.023788656;0.014297634
PAULISTEX INDUSTRIAL;Diesel TPP;-7.920020;-34.865844;0.004806612;0.023788656;0.014297634
POTIGUARÁ;Diesel TPP;-15.596610;-39.867134;0.004806612;0.023788656;0.014297634
REGIONAL CENTRO SUL DE COMUNICAÇÃO;Diesel TPP;-19.740633;-47.947966;0.00478077;0.02366076;0.014220765
ALÉM PARAÍBA;Diesel TPP;-21.830914;-42.724390;0.004754928;0.023532864;0.014143896
GRANJA SÃO JOSÉ;Diesel TPP;-22.707105;-46.753440;0.004754928;0.023532864;0.014143896
SUPERMERCADOS ABC FORMIGA-MG;Diesel TPP;-20.468491;-45.420268;0.004754928;0.023532864;0.014143896
SUPERMERCADO JB DE FRUTAL;Diesel TPP;-20.010213;-48.940905;0.004754928;0.023532864;0.014143896
ABC;Diesel TPP;-20.701495;-44.824072;0.004754928;0.023532864;0.014143896
QUATRO M;Diesel TPP;-23.551275;-46.738425;0.004754928;0.023532864;0.014143896
JAPURÁ;Diesel TPP;-1.886506;-66.999837;0.00465156;0.02302128;0.01383642
ZEBU;Diesel TPP;-19.762282;-47.948481;0.00465156;0.02302128;0.01383642
BRAVO SERVIÇOS LOGÍSTICOS;Diesel TPP;-19.745438;-47.916194;0.00465156;0.02302128;0.01383642
MAQNELSON;Diesel TPP;-18.861329;-48.190872;0.004623909;0.022884431;0.01375417
TAMINAQUÁ;Diesel TPP;-3.582814;-66.424832;0.00452235;0.0223818;0.013452075
ÁGUIA DE HAIA;Diesel TPP;-23.597546;-46.605626;0.004403477;0.021793478;0.013098478
AEROPORTO INTERNACIONAL ZUMBI DOS PALMARES;Diesel TPP;-9.658063;-35.718190;0.00439314;0.02174232;0.01306773
ALTA GENETICS;Diesel TPP;-19.744791;-47.913619;0.004382803;0.021691162;0.013036982
HOTEL PRESIDENCIAL;Diesel TPP;-15.616544;-56.138062;0.004341456;0.021486528;0.012913992
VIER INDÚSTRIA E COMÉRCIO DO MATE;Diesel TPP;-25.869392;-50.381467;0.004341456;0.021486528;0.012913992
PLURITEC INDÚSTRIA E COMÉRCIO DE MÁQUINAS;Diesel TPP;-23.566184;-46.575838;0.004341456;0.021486528;0.012913992
POLY II;Diesel TPP;-12.777511;-38.391123;0.004341456;0.021486528;0.012913992
SUPERMERCADO MACLIV;Diesel TPP;-26.225414;-51.087331;0.004341456;0.021486528;0.012913992
POSTO RODRIGUES MACEDO;Diesel TPP;-19.692825;-46.158295;0.00413472;0.02046336;0.01229904
VISTA ALEGRE;Diesel TPP;1.814660;-61.152861;0.00413472;0.02046336;0.01229904
ISOLET;Diesel TPP;-23.258124;-47.289113;0.00413472;0.02046336;0.01229904
AEROPORTO DE MONTES CLAROS - MÁRIO RIBEIRO;Diesel TPP;-16.737462;-43.853747;0.00413472;0.02046336;0.01229904
CONTÃO;Diesel TPP;4.479754;-61.139874;0.00413472;0.02046336;0.01229904
BG NORTE PETRÓLEO;Diesel TPP;-23.493971;-46.356807;0.004031352;0.019951776;0.011991564
DEMARCAÇÃO;Diesel TPP;-8.767913;-63.810618;0.004031352;0.019951776;0.011991564
SANTA CATARINA;Diesel TPP;-8.781146;-63.887008;0.00400551;0.01982388;0.011914695
SANTA CASA PASSOS;Diesel TPP;-20.701072;-46.612585;0.003953826;0.019568088;0.011760957
GAMA;Diesel TPP;-22.663681;-50.408739;0.003721248;0.018417024;0.011069136
AEROPORTO DE CAMPOS - SBCP;Diesel TPP;-21.772155;-41.345496;0.003721248;0.018417024;0.011069136
DAVANTI;Diesel TPP;-22.294622;-49.543827;0.003721248;0.018417024;0.011069136
CARVALHO E FILHOS;Diesel TPP;-19.476374;-42.565624;0.003721248;0.018417024;0.011069136
RODOVIAS INTEGRADAS DO OESTE 2;Diesel TPP;-23.116500;-48.608260;0.003721248;0.018417024;0.011069136
IWAMOTO;Diesel TPP;-23.554755;-46.784400;0.003721248;0.018417024;0.011069136
SUPERMERCADO SÃO FRANCISCO;Diesel TPP;-19.690174;-51.174538;0.003721248;0.018417024;0.011069136
RODOVIAS INTEGRADAS DO OESTE 1;Diesel TPP;-23.312641;-48.014139;0.003721248;0.018417024;0.011069136
AEROPORTO DE TEFÉ;Diesel TPP;-3.361083;-64.734237;0.003721248;0.018417024;0.011069136
CONSTRUÇÃO SUPERMERCADO;Diesel TPP;-17.863736;-41.487979;0.003721248;0.018417024;0.011069136
CIEMIL;Diesel TPP;-14.838592;-40.827871;0.003721248;0.018417024;0.011069136
JORNAL DA CIDADE;Diesel TPP;-22.331053;-49.075089;0.003669564;0.018161232;0.010915398
AGÊNCIA DE SÃO JOSÉ DOS CAMPOS - BANCO DO BRASIL SA;Diesel TPP;-23.100166;-45.927557;0.00361788;0.01790544;0.01076166
DTCEA-CZ;Diesel TPP;-7.610214;-72.660090;0.003514512;0.017393856;0.010454184
DTCEA-EI II;Diesel TPP;-6.826610;-70.230444;0.003514512;0.017393856;0.010454184
DTCEA-GM II;Diesel TPP;-10.763436;-65.321608;0.003514512;0.017393856;0.010454184
RODOVIAS INTEGRADAS DO OESTE 6;Diesel TPP;-22.832718;-49.103641;0.003514512;0.017393856;0.010454184
DTCEA-EP II;Diesel TPP;-15.845315;-58.470504;0.003514512;0.017393856;0.010454184
OSMAR TREVISAN JUNIOR;Diesel TPP;-19.869520;-47.421011;0.003514512;0.017393856;0.010454184
DTCEA-SI II;Diesel TPP;-11.865210;-55.500068;0.003514512;0.017393856;0.010454184
DTCEA-TF II;Diesel TPP;-3.364853;-64.709175;0.003514512;0.017393856;0.010454184
SMTE - SUBESTAÇÃO ARAGUARI;Diesel TPP;-18.651909;-48.209098;0.00348867;0.01726596;0.010377315
TRITÍCOLA FREDERICO WESTPHALEN;Diesel TPP;-27.359962;-53.391273;0.003473165;0.017189222;0.010331194
XIMANGO;Diesel TPP;-28.929224;-52.117555;0.003462828;0.017138064;0.010300446
JAVANESA MALHAS;Diesel TPP;-26.264560;-48.902721;0.003462828;0.017138064;0.010300446
MARTINS E FILHO;Diesel TPP;-19.823901;-44.587900;0.003462828;0.017138064;0.010300446
MARIA DOS SANTOS BRITO;Diesel TPP;-2.916989;-41.745297;0.003462828;0.017138064;0.010300446
INDÚSTRIA PANIFICADORA;Diesel TPP;-18.566087;-46.526236;0.003462828;0.017138064;0.010300446
POSTO MIME;Diesel TPP;-27.259752;-49.923903;0.003462828;0.017138064;0.010300446
CONTUR;Diesel TPP;-5.848068;-35.693789;0.003462828;0.017138064;0.010300446
SANTA CASA SÃO SEBASTIÃO;Diesel TPP;-20.920476;-46.957883;0.003462828;0.017138064;0.010300446
TERESINA POINT;Diesel TPP;-5.111218;-42.784999;0.003462828;0.017138064;0.010300446
ZEBU CARNES;Diesel TPP;-19.769234;-47.958995;0.003462828;0.017138064;0.010300446
SUPERMERCADOS ABC;Diesel TPP;-20.293344;-45.532909;0.003411144;0.016882272;0.010146708
PEDRAS NEGRAS;Diesel TPP;-2.800611;-57.062474;0.003411144;0.016882272;0.010146708
AEROPORTO INTERNACIONAL DE PONTA PORÃ;Diesel TPP;-22.511919;-55.729636;0.00335946;0.01662648;0.00999297
BENEVIDES;Diesel TPP;-1.359184;-48.228638;0.003307776;0.016370688;0.009839232
DTCEA-BV;Diesel TPP;2.836449;-60.653286;0.003307776;0.016370688;0.009839232
DTCEA-0I;Diesel TPP;3.827250;-51.825049;0.003307776;0.016370688;0.009839232
AEROPORTO INTERNACIONAL DE PELOTAS;Diesel TPP;-31.719633;-52.295826;0.003307776;0.016370688;0.009839232
DTCEA-UA;Diesel TPP;-0.110333;-67.078991;0.003307776;0.016370688;0.009839232
AEROPORTO INTERNACIONAL DE TABATINGA;Diesel TPP;-4.233167;-69.903977;0.003307776;0.016370688;0.009839232
AEROPORTO DE UBERABA;Diesel TPP;-19.737891;-47.936336;0.003307776;0.016370688;0.009839232
MINIBOX PALMEIRAS;Diesel TPP;-18.849632;-48.295242;0.00323025;0.015987;0.009608625
RUDNICK & CIA LTDA;Diesel TPP;-26.353195;-48.828563;0.003152724;0.015603312;0.009378018
HOSPITAL SANTO ANTÔNIO;Diesel TPP;-18.632065;-48.211330;0.00310104;0.01534752;0.00922428
VILA VILENA;Diesel TPP;3.365201;-59.813003;0.00310104;0.01534752;0.00922428
IS SUPERMERCADOS;Diesel TPP;-28.605104;-49.336666;0.00310104;0.01534752;0.00922428
IS SUPERMERCADOS;Diesel TPP;-28.584315;-49.326031;0.00310104;0.01534752;0.00922428
MACTRONIC ELETRÔNICA E HIDRÁULICA;Diesel TPP;-22.202425;-49.649999;0.00310104;0.01534752;0.00922428
CERÂMICA ITUIUTABA;Diesel TPP;-18.988818;-49.441497;0.00310104;0.01534752;0.00922428
SMTE - SUBESTAÇÃO PARACATU;Diesel TPP;-17.228168;-46.866955;0.00310104;0.01534752;0.00922428
MÉRITOR;Diesel TPP;-23.619479;-46.692632;0.00310104;0.01534752;0.00922428
INJ-TAMP;Diesel TPP;-23.508645;-47.464784;0.00310104;0.01534752;0.00922428
HOSPITAL SÃO MARCOS DE UBERABA;Diesel TPP;-19.716562;-47.974101;0.00310104;0.01534752;0.00922428
SUPERMERCADO SÃO PEDRO;Diesel TPP;-28.519709;-49.315202;0.00310104;0.01534752;0.00922428
DAN INN HOTEL UBERABA;Diesel TPP;-19.729603;-47.893878;0.002997672;0.014835936;0.008916804
BEJA;Diesel TPP;-19.594287;-46.951708;0.002920146;0.014452248;0.008686197
EMASA;Diesel TPP;-15.882468;-52.259025;0.002920146;0.014452248;0.008686197
MANGUEIRA COMÉRCIO E DERIVADOS DE PETRÓLEO;Diesel TPP;-18.179543;-47.951039;0.002920146;0.014452248;0.008686197
SUPERMERCADO SILVEIRA;Diesel TPP;-19.483737;-46.558664;0.002920146;0.014452248;0.008686197
SCHALOM HOTEL;Diesel TPP;-5.488185;-47.502816;0.002920146;0.014452248;0.008686197
COMERCIAL ZIMDARS;Diesel TPP;-22.215138;-49.968633;0.002920146;0.014452248;0.008686197
PRAIAMAR;Diesel TPP;-5.802807;-35.192795;0.002920146;0.014452248;0.008686197
GUIDOLIN;Diesel TPP;-23.522421;-46.695461;0.002920146;0.014452248;0.008686197
CLÍNICA DE DOENÇAS RENAIS DE TUBARÃO;Diesel TPP;-28.489660;-49.025881;0.002920146;0.014452248;0.008686197
RIACHUELO UBERABA;Diesel TPP;-19.741441;-47.933204;0.002920146;0.014452248;0.008686197
MARTINS E SÁ;Diesel TPP;-19.465368;-42.574551;0.002914978;0.014426669;0.008670823
HORT MAIS HORTIFRUTI;Diesel TPP;-23.552952;-46.584225;0.002894304;0.014324352;0.008609328
HOSPITAL SÃO DOMINGOS;Diesel TPP;-18.869776;-48.227951;0.002894304;0.014324352;0.008609328
CONDOMÍNIO EDIFÍCIO ASAS DE BUTTERFLY;Diesel TPP;-23.549018;-46.573175;0.00284262;0.01406856;0.00845559
SERRA GRANDE II;Diesel TPP;2.619407;-60.596472;0.002790936;0.013812768;0.008301852
LAS BRISAS;Diesel TPP;-23.534469;-46.698208;0.00271341;0.01342908;0.008071245
SUCUNDURÍ;Diesel TPP;-7.622365;-59.489429;0.0025842;0.0127896;0.0076869
AYAPUÁ;Diesel TPP;-4.601345;-61.882153;0.0025842;0.0127896;0.0076869
AUXILIADORA;Diesel TPP;-7.507448;-63.040983;0.0025842;0.0127896;0.0076869
RESIDENCIAL BOSQUE DO TABOÃO CONDOMÍNIO LARANJEIRA;Diesel TPP;-23.609422;-46.789242;0.0025842;0.0127896;0.0076869
CARDIOCENTRO;Diesel TPP;-23.005539;-45.555845;0.0025842;0.0127896;0.0076869
EMBRATEL;Diesel TPP;-19.759698;-47.949683;0.0025842;0.0127896;0.0076869
SÃO SEBASTIÃO;Diesel TPP;-8.728890;-63.864520;0.002532516;0.012533808;0.007533162
TABAJARA;Diesel TPP;-9.228587;-61.888935;0.002506674;0.012405912;0.007456293
AEROPORTO DE JACAREPAGUÁ;Diesel TPP;-22.989042;-43.370201;0.002480832;0.012278016;0.007379424
CONDOMÍNIO RESIDENCIAL MAIS VERDE & ARTE;Diesel TPP;-23.596848;-46.590341;0.002403306;0.011894328;0.007148817
RODOVIAS INTEGRADAS DO OESTE 10;Diesel TPP;-23.108557;-48.921482;0.002377464;0.011766432;0.007071948
RODOVIAS INTEGRADAS DO OESTE 7;Diesel TPP;-24.006126;-48.351134;0.002377464;0.011766432;0.007071948
RIACHUELO - UNIDADE CONTAGEM;Diesel TPP;-19.905425;-44.071014;0.002377464;0.011766432;0.007071948
RODOVIAS INTEGRADAS DO OESTE 4;Diesel TPP;-23.589646;-48.054192;0.002377464;0.011766432;0.007071948
RODOVIAS INTEGRADAS DO OESTE 5;Diesel TPP;-24.117397;-49.321076;0.002377464;0.011766432;0.007071948
HOSPITAL SÃO JOSÉ - SSVP;Diesel TPP;-18.953429;-49.455917;0.002377464;0.011766432;0.007071948
RODOVIAS INTEGRADAS DO OESTE 9;Diesel TPP;-23.608016;-47.794045;0.002377464;0.011766432;0.007071948
RODOVIAS INTEGRADAS DO OESTE 8;Diesel TPP;-23.922590;-48.698072;0.002377464;0.011766432;0.007071948
RODOVIAS INTEGRADAS DO OESTE 3;Diesel TPP;-23.383745;-47.886680;0.002377464;0.011766432;0.007071948
ITAPURU;Diesel TPP;-4.604082;-61.882496;0.00232578;0.01151064;0.00691821
BELO MONTE;Diesel TPP;-6.523843;-64.387853;0.00232578;0.01151064;0.00691821
HOTEL TENDA;Diesel TPP;-22.197338;-49.936876;0.002274096;0.011254848;0.006764472
ARIXI;Diesel TPP;-3.517972;-61.792579;0.00219657;0.01087116;0.006533865
LAVANDERIA ALBA;Diesel TPP;-15.590575;-56.127209;0.002170728;0.010743264;0.006456996
AEROPORTO DE SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.096376;-45.900092;0.002170728;0.010743264;0.006456996
HUMBERTO ALVES;Diesel TPP;-18.865227;-48.337127;0.002119044;0.010487472;0.006303258
ALTAMIRA;Diesel TPP;-3.202584;-52.218866;0.00206736;0.01023168;0.00614952
SURUCUCU;Diesel TPP;3.198701;-63.387887;0.00206736;0.01023168;0.00614952
BARREIRA DO ANDIRÁ;Diesel TPP;-3.079869;-57.191379;0.00206736;0.01023168;0.00614952
PETROLINA DO NORTE;Diesel TPP;1.828096;-61.135841;0.00206736;0.01023168;0.00614952
FRIDEL;Diesel TPP;-19.907044;-44.069475;0.00206736;0.01023168;0.00614952
CONDOMÍNIO EDIFÍCIO ALTOS DO ESTORIL;Diesel TPP;-23.578356;-46.799849;0.00206736;0.01023168;0.00614952
SANTANA DO UATUMÃ;Diesel TPP;-2.558198;-57.866402;0.00206736;0.01023168;0.00614952
POSTO ALINE;Diesel TPP;-18.924345;-48.349487;0.00206736;0.01023168;0.00614952
SMTE - SUBESTAÇÃO BOM DESPACHO;Diesel TPP;-19.746350;-45.280038;0.00193815;0.0095922;0.005765175
SMTE - SUBESTAÇÃO SÃO GOTARDO;Diesel TPP;-19.308005;-46.044099;0.00193815;0.0095922;0.005765175
ART CI;Diesel TPP;-23.541263;-46.658335;0.001886466;0.009336408;0.005611437
HOSPITAL SANTA CATARINA;Diesel TPP;-18.843134;-48.289749;0.001886466;0.009336408;0.005611437
NAPOLEÃO;Diesel TPP;3.917575;-59.652120;0.001860624;0.009208512;0.005534568
MUTUM;Diesel TPP;4.597007;-60.169333;0.001860624;0.009208512;0.005534568
TEPEQUEM;Diesel TPP;3.747162;-62.263007;0.00167973;0.00831324;0.004996485
VILA SÃO JOSÉ;Diesel TPP;1.802824;-61.148077;0.00167973;0.00831324;0.004996485
SYSTEM MARKETING;Diesel TPP;-23.532408;-46.804999;0.00167973;0.00831324;0.004996485
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE POÇOS DE CALDAS;Diesel TPP;-21.797504;-46.553920;0.00167973;0.00831324;0.004996485
CONDOMÍNIO EDIFÍCIO HILARION;Diesel TPP;-23.630625;-46.563656;0.00167973;0.00831324;0.004996485
HOSPITAL DAS CLÍNICAS;Diesel TPP;-23.091323;-45.909705;0.00167973;0.00831324;0.004996485
HBC - HOSPITAL BRASIL CENTRAL;Diesel TPP;-18.853531;-48.173019;0.00167973;0.00831324;0.004996485
SOCÓ;Diesel TPP;4.537664;-60.392159;0.00167973;0.00831324;0.004996485
MALOCA DA RAPOSA;Diesel TPP;3.843725;-59.642748;0.001653888;0.008185344;0.004919616
AEROPORTO INTERNACIONAL AUGUSTO SEVERO - SUB-ESTAÇÃO PRÉDIO ANEXO OPERACIONAL;Diesel TPP;-5.937805;-35.282855;0.001653888;0.008185344;0.004919616
SUPERMERCADO MENEGATTI;Diesel TPP;-25.004124;-53.475240;0.001602204;0.007929552;0.004765878
HOSPITAL ANTÔNIO AFONSO;Diesel TPP;-23.298153;-45.961235;0.001602204;0.007929552;0.004765878
29 DE OUTUBRO;Diesel TPP;-26.480552;-49.100754;0.001602204;0.007929552;0.004765878
GENERAL LECOR;Diesel TPP;-23.586622;-46.602359;0.001602204;0.007929552;0.004765878
TUIUTI OFFICE TOWER;Diesel TPP;-23.535855;-46.575443;0.001602204;0.007929552;0.004765878
CONDOMÍNIO EDIFÍCIO MARQUES DE CASTELA;Diesel TPP;-23.584106;-46.619930;0.001602204;0.007929552;0.004765878
HOSPITAL REGIONAL DOM BOSCO;Diesel TPP;-19.586363;-46.938319;0.00155052;0.00767376;0.00461214
RIACHUELO - UNIDADE BETIM;Diesel TPP;-19.957062;-44.194581;0.00155052;0.00767376;0.00461214
PANACARICA;Diesel TPP;1.815144;-61.139002;0.00155052;0.00767376;0.00461214
FAZENDA CACHOEIRA;Diesel TPP;-11.037371;-45.181919;0.00155052;0.00767376;0.00461214
CDHU - COMP DESENV HAB E URBANO EST SP;Diesel TPP;-23.162048;-45.786108;0.00155052;0.00767376;0.00461214
RADIOCLÍNICA;Diesel TPP;-18.933438;-48.326141;0.00155052;0.00767376;0.00461214
LIDERPETRO;Diesel TPP;-18.844434;-48.261596;0.00155052;0.00767376;0.00461214
VILA CACHOEIRINHA;Diesel TPP;1.843790;-61.120461;0.001472994;0.007290072;0.004381533
MARACANÃ;Diesel TPP;3.825774;-59.653494;0.001467826;0.007264493;0.004366159
AEROPORTO DE BAGÉ;Diesel TPP;-31.337107;-54.096428;0.001395468;0.006906384;0.004150926
CONCEIÇÃO DA GALERA;Diesel TPP;-8.801673;-63.895934;0.001369626;0.006778488;0.004074057
FÁBRICA DE AÇÚCAR;Diesel TPP;-22.746726;-50.585441;0.001369626;0.006778488;0.004074057
TERRA NOVA;Diesel TPP;-3.198154;-59.825203;0.0012921;0.0063948;0.00384345
MALOCA DO ARAÇÁ;Diesel TPP;3.652222;-61.410739;0.001240416;0.006139008;0.003689712
MALOCA ARAÇÁ DO AMAJARI;Diesel TPP;3.755451;-62.243621;0.001240416;0.006139008;0.003689712
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE BAURU;Diesel TPP;-22.323908;-49.091397;0.001240416;0.006139008;0.003689712
MALOCA MALACACHETA;Diesel TPP;2.605207;-60.605589;0.001240416;0.006139008;0.003689712
VILA CAÍCUBI;Diesel TPP;1.796781;-61.142660;0.001240416;0.006139008;0.003689712
AEROPORTO DE JUIZ DE FORA;Diesel TPP;-21.790439;-43.345270;0.001240416;0.006139008;0.003689712
MALOCA BOCA DA MATA;Diesel TPP;4.474941;-61.133130;0.001240416;0.006139008;0.003689712
SACAÍ;Diesel TPP;0.938144;-60.439832;0.001240416;0.006139008;0.003689712
ÁGUA FRIA;Diesel TPP;4.599868;-60.174117;0.001240416;0.006139008;0.003689712
VILA MENINO JESUS;Diesel TPP;-23.110986;-45.685509;0.001137048;0.005627424;0.003382236
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE PRESIDENTE PRUDENTE;Diesel TPP;-22.162667;-51.357222;0.001137048;0.005627424;0.003382236
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE RIBEIRÃO PRETO;Diesel TPP;-21.136911;-47.726122;0.001137048;0.005627424;0.003382236
PPD;Diesel TPP;-23.531234;-46.601734;0.001085364;0.005371632;0.003228498
BARCELOS;Diesel TPP;-0.978674;-62.923744;0.00103368;0.00511584;0.00307476
FEDERAÇÃO NACIONAL COMUNIDADE EVANGÉLICA SARA NOSSA TERRA;Diesel TPP;-15.655760;-47.797318;0.00103368;0.00511584;0.00307476
CARAUARI;Diesel TPP;-4.874147;-66.873862;0.00103368;0.00511584;0.00307476
VOR-TARUMÃ;Diesel TPP;-3.028549;-59.891573;0.00103368;0.00511584;0.00307476
MARABÁ;Diesel TPP;-5.366764;-49.108905;0.00103368;0.00511584;0.00307476
DTCEA-TS II;Diesel TPP;-1.907367;-55.511842;0.00103368;0.00511584;0.00307476
TROMBETAS;Diesel TPP;-1.750875;-55.859575;0.00103368;0.00511584;0.00307476
CLÍNICA RUBENS LUÍS COSTA;Diesel TPP;-21.974257;-47.425298;0.00103368;0.00511584;0.00307476
JUNDIÁ;Diesel TPP;0.987050;-60.466853;0.00103368;0.00511584;0.00307476
TECNOCOMP;Diesel TPP;-23.734043;-46.579143;0.00103368;0.00511584;0.00307476
AUAD MINGIONE;Diesel TPP;-23.496556;-46.623268;0.00103368;0.00511584;0.00307476
C & A MODAS;Diesel TPP;-23.527777;-46.679410;0.00103368;0.00511584;0.00307476
JOSÉ EDUARDO PRATES;Diesel TPP;-23.582532;-46.623364;0.00103368;0.00511584;0.00307476
EMATEX INDUSTRIAL E COMERCIAL;Diesel TPP;-19.875581;-43.894737;0.000956154;0.004732152;0.002844153
MAICI;Diesel TPP;-8.710056;-63.867781;0.000878628;0.004348464;0.002613546
NOVA ESPERANÇA;Diesel TPP;3.357182;-59.841281;0.000826944;0.004092672;0.002459808
MALOCA DO MANOÁ;Diesel TPP;3.368971;-59.836521;0.000826944;0.004092672;0.002459808
ARAÇÁ;Diesel TPP;4.031834;-59.922568;0.000826944;0.004092672;0.002459808
AEROPORTO INTERNACIONAL AUGUSTO SEVERO - SCI;Diesel TPP;-5.896825;-35.216937;0.000826944;0.004092672;0.002459808
CROMEX;Diesel TPP;-23.511043;-46.673330;0.000826944;0.004092672;0.002459808
AEROPORTO DE CARLOS PRATES;Diesel TPP;-19.935624;-43.946235;0.000749418;0.003708984;0.002229201
