Name;Sector;Lat;Long;CO2-low(Gg/year);CO2-high(Gg/year);CO2-mean(Gg/year)
FRANGO SERTANEJO;Diesel TPP;-20.797257;-49.226139;11.07638928;30.55870777;20.81754852
TERMOMECÂNICA SÃO PAULO;Diesel TPP;-23.654819;-46.572277;11.03158188;30.4350884;20.73333514
CAIMA;Diesel TPP;-4.255558;-55.998945;11.0226204;30.41036453;20.71649246
NOVA OLINDA DO NORTE;Diesel TPP;-3.583702;-59.123495;11.0002167;30.34855484;20.67438577
FEIJÓ;Diesel TPP;-8.165956;-70.363976;10.94734397;30.20268399;20.57501398
AGUDOS AMBEV;Diesel TPP;-22.464784;-48.981483;10.753776;29.66864832;20.21121216
MARFRIG MINEIROS;Diesel TPP;-16.641489;-49.251801;10.753776;29.66864832;20.21121216
ÓBIDOS;Diesel TPP;-1.901346;-55.506479;10.753776;29.66864832;20.21121216
RÁDIO E TELEVISÃO RECORD;Diesel TPP;-23.666155;-46.715713;10.6641612;29.42140958;20.04278539
TARAUACÁ;Diesel TPP;-8.160583;-70.768790;10.63727676;29.34723796;19.99225736
NOVO ARIPUANÃ;Diesel TPP;-5.125476;-60.384666;10.4625279;28.86512243;19.66382516
COMODORO;Diesel TPP;-13.664935;-59.777403;10.41503206;28.7340859;19.57455898
AMAPÁ GARDEN SHOPPING;Diesel TPP;0.168033;-51.073171;10.305702;28.43245464;19.36907832
LATASA SANTA CRUZ;Diesel TPP;-23.000730;-43.446956;10.0368576;27.69073843;18.86379802
ITAGUASSU AGRO INDUSTRIAL;Diesel TPP;-10.855831;-37.123670;9.970542648;27.50778177;18.73916221
SHOPPING CENTER IGUATEMI PORTO ALEGRE;Diesel TPP;-30.189000;-51.118437;9.9472428;27.4434997;18.69537125
FBA;Diesel TPP;-23.376182;-47.894920;9.9472428;27.4434997;18.69537125
TUBARÃO;Diesel TPP;-3.863279;-32.427055;9.79489764;27.02319384;18.40904574
CERVEJARIA PETRÓPOLIS;Diesel TPP;-22.406336;-42.966538;9.75009024;26.89957448;18.32483236
ROVEMA-TRIUNFO;Diesel TPP;-8.809639;-63.696598;9.7232058;26.82540286;18.27430433
ANORI;Diesel TPP;-3.746233;-61.657769;9.7008021;26.76359317;18.23219764
SOURE;Diesel TPP;-0.393838;-48.610756;9.567276048;26.39520746;17.98124175
SISTEMA DE GERAÇÃO DO MUNICÍPIO DE FEIJÓ;Diesel TPP;-8.167023;-70.346755;9.550249236;26.3482321;17.94924067
CAMPO NOVO;Diesel TPP;-10.575604; -63.611822;9.39611178;25.92298147;17.65954662
PORTEL;Diesel TPP;-1.955723;-50.811794;9.38266956;25.88589566;17.63428261
ALENQUER;Diesel TPP;-1.943150;-54.743077;9.29529513;25.64483789;17.47006651
ALMEIRIM;Diesel TPP;-1.524171;-52.581201;9.259001136;25.5447062;17.40185367
NOVO AIRÃO;Diesel TPP;-2.639329;-60.947908;9.14519034;25.23071301;17.18795167
SALVATERRA;Diesel TPP;-0.766388;-48.678853;9.09366183;25.08855074;17.09110628
NOVO DATA CENTER - BM&FBOVESPA;Diesel TPP;-23.435113;-46.917703;9.072602352;25.03044963;17.05152599
SHOPPING PORTO VELHO;Diesel TPP;-8.731605;-63.904002;8.99508555;24.81658813;16.90583684
OESP;Diesel TPP;-23.550923;-46.633751;8.96148;24.7238736;16.8426768
CONDOMÍNIO E-TOWER SÃO PAULO;Diesel TPP;-23.596430;-46.690444;8.96148;24.7238736;16.8426768
CONDOMÍNIO SP MARKET CENTER;Diesel TPP;-23.568778;-46.701458;8.96148;24.7238736;16.8426768
CHRIS CINTOS;Diesel TPP;-23.610533;-46.664219;8.96148;24.7238736;16.8426768
AEROPORTO INTERNACIONAL DE VIRACOPOS - CAMPINAS;Diesel TPP;-22.911882;-47.027533;8.65903005;23.88944287;16.27423646
3M ITAPETININGA;Diesel TPP;-23.593264;-48.027241;8.6030208;23.73491866;16.16896973
TECUMSEH BAIRRO VILA IZABEL;Diesel TPP;-22.031882;-47.879572;8.6030208;23.73491866;16.16896973
TECUMSEH BAIRRO JARDIM JOCKEY CLUBE;Diesel TPP;-22.027109;-47.877855;8.6030208;23.73491866;16.16896973
JURUENA;Diesel TPP;-10.320624;-58.499873;8.573492723;23.65345349;16.11347311
TAPAUÁ;Diesel TPP;-5.631274;-63.184219;8.4685986;23.36406055;15.91632958
MERCK;Diesel TPP;-22.926712;-47.112203;8.4013875;23.1786315;15.7900095
DORI ALIMENTOS;Diesel TPP;-22.249909;-49.933835;8.4013875;23.1786315;15.7900095
BEBIDAS IPIRANGA;Diesel TPP;-21.247160;-47.856830;8.4013875;23.1786315;15.7900095
URUCARÁ;Diesel TPP;-2.531539;-57.745604;8.4013875;23.1786315;15.7900095
JACI-PARANÁ;Diesel TPP;-8.720915;-63.859885;8.289369;22.86958308;15.57947604
ABATEDOURO SÃO SALVADOR;Diesel TPP;-16.020508;-49.789613;8.26248456;22.79541146;15.52894801
CONIEXPRESS;Diesel TPP;-16.409047;-49.216906;8.26248456;22.79541146;15.52894801
TERRA SANTA;Diesel TPP;-2.103531;-56.482575;8.174662056;22.5531175;15.36388978
QUERÊNCIA DO NORTE;Diesel TPP;-12.578725;-52.211317;8.12358162;22.41219142;15.26788652
BUETTNER;Diesel TPP;-27.100470;-48.905775;8.065332;22.25148624;15.15840912
CENTRO ALTERNATIVO CAMPINAS;Diesel TPP;-22.928892;-47.142102;8.065332;22.25148624;15.15840912
SHOPPING NOVA AMÉRICA;Diesel TPP;-22.936877;-43.195644;8.065332;22.25148624;15.15840912
CIF MINERAÇÃO;Diesel TPP;-21.768340;-42.536335;8.065332;22.25148624;15.15840912
NOVA BANDEIRANTES;Diesel TPP;-9.897107;-57.776753;8.05861089;22.23294333;15.14577711
CEDASA;Diesel TPP;-22.460028;-47.521093;7.99139979;22.04751428;15.01945704
FONTE BOA;Diesel TPP;-2.521763;-66.095794;7.9533135;21.94243782;14.94787566
UNIPAC;Diesel TPP;-22.067831;-50.177355;7.841295;21.6333894;14.7373422
MANTECORP IQF;Diesel TPP;-22.906204;-43.705135;7.63742133;21.07092128;14.3541713
HYPERMARCAS;Diesel TPP;-22.853064;-43.291775;7.63742133;21.07092128;14.3541713
MUANÁ;Diesel TPP;-1.531357;-49.221777;7.63518096;21.06474031;14.34996063
VALE DO ANARI;Diesel TPP;-9.861545;-62.171376;7.58141208;20.91639707;14.24890457
SHOPPING PARQUE DAS BANDEIRAS;Diesel TPP;-22.960649;-47.080225;7.51644135;20.73714898;14.12679517
ENVIRA;Diesel TPP;-7.437394;-70.028593;7.45371099;20.56408187;14.00889643
EDITORA O DIA;Diesel TPP;-22.958375;-43.192211;7.393221;20.39719572;13.89520836
BARREIRINHA;Diesel TPP;-2.773831;-57.036443;7.2587988;20.02633762;13.64256821
MARFRIG ALEGRETE;Diesel TPP;-29.795184;-55.782715;7.169184;19.77909888;13.47414144
MARFRIG BAGÉ;Diesel TPP;-31.315991;-54.091793;7.169184;19.77909888;13.47414144
SENADO FEDERAL;Diesel TPP;-15.720544;-48.153000;7.169184;19.77909888;13.47414144
TAD;Diesel TPP;-13.832807;-56.090274;7.169184;19.77909888;13.47414144
RIO PRETO DA EVA;Diesel TPP;-2.706233;-59.692852;7.169184;19.77909888;13.47414144
ITAMINAS;Diesel TPP;-20.034147;-44.133854;7.169184;19.77909888;13.47414144
JUTAÍ;Diesel TPP;-2.745104;-66.767077;7.16246289;19.76055597;13.46150943
ABUNÃ;Diesel TPP;-8.795005;-63.816069;7.1243766;19.65547951;13.38992806
APIACÁS;Diesel TPP;-9.569182;-57.393008;7.05268476;19.45768852;13.25518664
BERURI;Diesel TPP;-3.902587;-61.367842;6.93618552;19.13627817;13.03623184
MANAQUIRI;Diesel TPP;-3.437212;-60.453805;6.9003396;19.03738267;12.96886114
ITAPIRANGA;Diesel TPP;-2.743313;-58.028349;6.88465701;18.99411589;12.93938645
PASTIFÍCIO SANTA AMÁLIA;Diesel TPP;-21.678983;-45.920358;6.86897442;18.95084911;12.90991177
BASF GUARATINGUETÁ;Diesel TPP;-22.791766;-45.198331;6.8331285;18.85195362;12.84254106
NORTH SHOPPING JÓQUEI;Diesel TPP;-3.715721;-38.592939;6.72111;18.5429052;12.6320076
MENU;Diesel TPP;-21.264631;-50.637280;6.72111;18.5429052;12.6320076
TORRE E;Diesel TPP;-23.576554;-46.625080;6.72111;18.5429052;12.6320076
SÃO PAULO DE OLIVENÇA;Diesel TPP;-3.468233;-68.953504;6.6987063;18.48109552;12.58990091
SHOPPING CENTER IGUATEMI BELÉM;Diesel TPP;-1.333303;-48.463786;6.6314952;18.29566646;12.46358083
ETERNIT;Diesel TPP;-25.293366;-49.232211;6.6314952;18.29566646;12.46358083
PAUINI;Diesel TPP;-7.713920;-66.992006;6.57772632;18.14732322;12.36252477
PLASTSEVEN;Diesel TPP;-22.162829;-42.420787;6.52395744;17.99897998;12.26146871
SÃO SEBASTIÃO DA BOA VISTA;Diesel TPP;-1.719577;-49.530417;6.52395744;17.99897998;12.26146871
MINERAÇÃO ESPERANÇA;Diesel TPP;-20.154173;-44.200883;6.4522656;17.80118899;12.1267273
AFUÁ;Diesel TPP;-0.164198;-50.394948;6.436134936;17.75668602;12.09641048
SOCIEDADE DE EDUCAÇÃO TIRADENTES;Diesel TPP;-10.887326;-37.075915;6.273036;17.30671152;11.78987376
GOIÂNIA SHOPPING;Diesel TPP;-16.640173;-49.309479;6.273036;17.30671152;11.78987376
NHAMUNDÁ;Diesel TPP;-2.194577;-56.710883;6.273036;17.30671152;11.78987376
LUBRASIL;Diesel TPP;-22.658411;-47.681570;6.273036;17.30671152;11.78987376
RENOSA;Diesel TPP;-15.605338;-56.156238;6.1834212;17.05947278;11.62144699
EXTRA CARAGUATATUBA;Diesel TPP;-23.622874;-45.437570;6.0938064;16.81223405;11.45302022
GRAND HYATT SÃO PAULO;Diesel TPP;-23.616192;-46.697323;6.0938064;16.81223405;11.45302022
BERGAMINI;Diesel TPP;-23.511560;-46.599268;6.0938064;16.81223405;11.45302022
AEROPORTO INTERNACIONAL SALGADO FILHO;Diesel TPP;-30.207990;-51.104704;6.05796048;16.71333855;11.38564952
UARINI;Diesel TPP;-2.979154;-65.159533;6.05796048;16.71333855;11.38564952
CANATIBA TUPIS;Diesel TPP;-22.727795;-47.418894;6.048999;16.68861468;11.36880684
NOVA MARINGÁ;Diesel TPP;-13.034835;-57.050010;6.01091271;16.58353822;11.29722546
IPIXUNA;Diesel TPP;-7.047382;-71.686624;5.97730716;16.49082369;11.23406543
PONTA DE PEDRAS;Diesel TPP;-1.401442;-48.868259;5.957591904;16.43643117;11.19701154
TISHMAN SPYER;Diesel TPP;-23.489810;-46.841152;5.9369805;16.37956626;11.15827338
SILVES;Diesel TPP;-2.874255;-58.435197;5.87425014;16.20649914;11.04037464
PRAINHA;Diesel TPP;-1.802940;-53.480621;5.844677256;16.12491036;10.98479381
CURRALINHO;Diesel TPP;-1.808028;-49.790465;5.828546592;16.08040739;10.95447699
RORAINÓPOLIS;Diesel TPP;0.929133;-60.433308;5.824962;16.07051784;10.94773992
GURUPÁ;Diesel TPP;-1.409937;-51.642252;5.790908376;15.97656712;10.88373775
PORTO DE MOZ;Diesel TPP;-1.754706;-52.233917;5.74878942;15.86036491;10.80457717
FARO;Diesel TPP;-2.172097;-56.740936;5.747893272;15.85789253;10.8028929
CONDOMÍNIO DO CASTANHEIRA SHOPPING CENTER;Diesel TPP;-1.326131;-48.371493;5.7353472;15.8232791;10.77931315
GRAFITE PEDRA AZUL;Diesel TPP;-16.005924;-41.265089;5.70846276;15.74910748;10.72878512
ESDEVA;Diesel TPP;-21.664142;-43.409815;5.70174165;15.73056458;10.71615311
RÁDIO E TELEVISÃO BANDEIRANTE;Diesel TPP;-23.596038;-46.708743;5.70174165;15.73056458;10.71615311
NOVA CALIFÓRNIA;Diesel TPP;-8.771306;-63.803065;5.6681361;15.63785005;10.65299308
NOVA MONTE VERDE;Diesel TPP;-9.903297;-57.739602;5.60540574;15.46478294;10.53509434
CAREIRO DA VÁRZEA;Diesel TPP;-3.193157;-59.820110;5.600925;15.452421;10.526673
SHOPPING GUARARAPES;Diesel TPP;-8.156778;-34.963101;5.600925;15.452421;10.526673
CINDACTA IV;Diesel TPP;-3.036777;-60.035768;5.600925;15.452421;10.526673
PROCEDA;Diesel TPP;-23.622364;-46.669128;5.58748278;15.41533519;10.50140898
BARCELOS;Diesel TPP;-0.977890;-62.924233;5.5113102;15.20518226;10.35824623
CERÂMICA URUSSANGA;Diesel TPP;-28.511715;-49.321554;5.48442576;15.13101064;10.3077182
AEROPORTO INTERNACIONAL DE BRASÍLIA;Diesel TPP;-15.780022;-48.087082;5.4216954;14.95794353;10.18981946
PACARAIMA;Diesel TPP;4.477857;-61.135122;5.39481096;14.88377191;10.13929143
PORTO ALEGRE DO NORTE;Diesel TPP;-10.880433;-51.631500;5.391226368;14.87388236;10.13255436
SERGIFIL INDÚSTRIA TÊXTIL;Diesel TPP;-10.891877;-37.069907;5.376888;14.83432416;10.10560608
ARAGUAIA SHOPPING;Diesel TPP;-16.609908;-49.287506;5.376888;14.83432416;10.10560608
APARECIDA PARTE III;Diesel TPP;-2.997007;-60.059114;5.376888;14.83432416;10.10560608
URUCURITUBA (TABOCAL);Diesel TPP;-2.674538;-57.663477;5.3096769;14.64889511;9.979286004
AEROPORTO INTERNACIONAL DO RECIFE;Diesel TPP;-8.029112;-34.927682;5.30519616;14.63653317;9.970864666
RIBEIRÃO CASCALHEIRA;Diesel TPP;-12.943109;-51.835839;5.25142728;14.48818993;9.869808605
NOVO REMANSO;Diesel TPP;-3.127241;-58.421454;5.152851;14.21622732;9.68453916
TAPURAH;Diesel TPP;-12.543966;-56.469762;5.111628192;14.1024975;9.607062847
AEROPORTO INTERNACIONAL DE CONGONHAS - SÃO PAULO;Diesel TPP;-23.627541;-46.656546;5.09236101;14.04934117;9.570851092
SHOPPING PARK DOS LAGOS;Diesel TPP;-22.891574;-42.027713;5.0184288;13.84536922;9.431899008
DOCE MINEIRO;Diesel TPP;-18.717425;-49.208937;5.0184288;13.84536922;9.431899008
HOSPITAL SÃO LUIZ;Diesel TPP;-23.640408;-46.539924;5.0184288;13.84536922;9.431899008
ITAMARATI;Diesel TPP;-6.431983;-68.243140;4.9512177;13.65994016;9.305578932
FORTLEV SUL;Diesel TPP;-26.371032;-48.719494;4.928814;13.59813048;9.26347224
AEROPORTO INTERNACIONAL TANCREDO NEVES;Diesel TPP;-19.651130;-43.961741;4.928814;13.59813048;9.26347224
GEDORE;Diesel TPP;-29.744071;-51.154120;4.928814;13.59813048;9.26347224
AJ RORATO;Diesel TPP;-23.926752;-52.502307;4.9064103;13.5363208;9.221365548
SÃO SEBASTIÃO DO UATUMÃ;Diesel TPP;-1.974621;-58.915137;4.89296808;13.49923499;9.196101533
SANTO ANTÔNIO DO IÇÁ;Diesel TPP;-3.108103;-67.954546;4.88848734;13.48687305;9.187680194
COMBUSTOL;Diesel TPP;-23.489971;-46.754845;4.87280475;13.44360627;9.15820551
OEIRAS DO PARÁ;Diesel TPP;-2.007466;-49.861040;4.85712216;13.40033949;9.128730826
SONDA - SÃO BERNARDO;Diesel TPP;-23.674315;-46.560604;4.8391992;13.35089174;9.095045472
CANUTAMA;Diesel TPP;-7.501469;-63.822270;4.6599696;12.85641427;8.758191936
TOTVS;Diesel TPP;-23.572935;-46.585535;4.6599696;12.85641427;8.758191936
TONANTINS;Diesel TPP;-2.795679;-67.652313;4.6375659;12.79460459;8.716085244
BOA VISTA DO RAMOS;Diesel TPP;-2.973811;-57.579969;4.61964294;12.74515684;8.68239989
ADRIA;Diesel TPP;-21.269711;-48.310999;4.5703548;12.60917554;8.589765168
SOCIEDADE HOSPITALAR SAMARITANO;Diesel TPP;-23.539039;-46.661402;4.566770208;12.59928599;8.583028097
SHOPPING PARK EUROPEU;Diesel TPP;-26.975036;-49.091438;4.55243184;12.55972779;8.556079814
TRANSTECHNOLOGY;Diesel TPP;-23.679090;-46.624999;4.55243184;12.55972779;8.556079814
SHOPPING PARAUAPEBAS;Diesel TPP;-6.071226;-49.898588;4.55243184;12.55972779;8.556079814
DHB COMPONENTES AUTOMOTIVOS (UNIDADE 2);Diesel TPP;-30.153382;-51.163755;4.55243184;12.55972779;8.556079814
INDUSTRIAL CERÂMICOS;Diesel TPP;-22.357001;-47.506296;4.55243184;12.55972779;8.556079814
MVC COMPONENTES PLÁSTICOS;Diesel TPP;-25.515157;-49.145193;4.55243184;12.55972779;8.556079814
ALTERO DESIGN;Diesel TPP;-29.630709;-50.991177;4.55243184;12.55972779;8.556079814
CASTELO BRANCO OFFICE PARK;Diesel TPP;-23.495477;-46.943462;4.53674925;12.51646101;8.52660513
AEROPORTO INTERNACIONAL DE SALVADOR;Diesel TPP;-12.912192;-38.331891;4.53226851;12.50409907;8.518183792
BLUE TREE PARK ANGRA DOS REIS;Diesel TPP;-22.998215;-44.309441;4.48074;12.3619368;8.4213384
CABO DE SANTO AGOSTINHO;Diesel TPP;-8.286659;-35.022783;4.48074;12.3619368;8.4213384
SÍNCROTRON;Diesel TPP;-22.936838;-47.058042;4.48074;12.3619368;8.4213384
CIA DE ALIMENTOS IBITURUNA;Diesel TPP;-18.836201;-41.909986;4.48074;12.3619368;8.4213384
BYK;Diesel TPP;-20.892988;-49.594357;4.48074;12.3619368;8.4213384
INDÚSTRIA DE FELTROS SANTA FÉ;Diesel TPP;-23.532591;-46.198742;4.48074;12.3619368;8.4213384
SANTA FÉ;Diesel TPP;-23.542192;-46.172649;4.48074;12.3619368;8.4213384
HUDTELFA I;Diesel TPP;-22.788809;-47.298138;4.48074;12.3619368;8.4213384
TECELAGEM DE FITAS SANTA JÚLIA;Diesel TPP;-22.774249;-47.258313;4.48074;12.3619368;8.4213384
CONDOMÍNIO DO EDIFÍCIO BARÃO DE MAUÁ II;Diesel TPP;-22.987456;-43.360439;4.48074;12.3619368;8.4213384
CONDOMÍNIO EDIFÍCIOS NEW YORK E LOS ANGELES;Diesel TPP;-23.533753;-46.563626;4.48074;12.3619368;8.4213384
VIDEPLAST;Diesel TPP;-27.009918;-51.144471;4.48074;12.3619368;8.4213384
ASSIS BRASIL;Diesel TPP;-10.938410;-69.572972;4.478947704;12.35699203;8.417969865
JURUÁ;Diesel TPP;-3.477284;-66.061638;4.47625926;12.34957486;8.412917062
GAÚCHA DO NORTE;Diesel TPP;-13.196199;-53.255058;4.4135289;12.17650775;8.295018324
MARAÃ;Diesel TPP;-1.853893;-65.579779;4.40904816;12.16414581;8.286596986
ASSOCIAÇÃO PRÓ-ENSINO NOVO HANBURGO;Diesel TPP;-29.669996;-51.119998;4.35527928;12.01580257;8.185540925
LIMOEIRO;Diesel TPP;-1.888202;-66.995374;4.3239141;11.92926901;8.126591556
FIBRASA NORDESTE;Diesel TPP;-7.911566;-34.890608;4.3015104;11.86745933;8.084484864
GRANJA BRASÍLIA;Diesel TPP;-19.959967;-44.198186;4.3015104;11.86745933;8.084484864
SANSUY;Diesel TPP;-12.715164;-38.325344;4.3015104;11.86745933;8.084484864
CRISTALINA ALIMENTOS;Diesel TPP;-16.777212;-47.606300;4.3015104;11.86745933;8.084484864
HOSPITAL BARRA D´OR;Diesel TPP;-22.985559;-43.274608;4.3015104;11.86745933;8.084484864
CONDOMÍNIO SHOPPING CENTER LAPA;Diesel TPP;-12.986505;-38.465255;4.3015104;11.86745933;8.084484864
BERGAMAIS;Diesel TPP;-23.533595;-46.599268;4.3015104;11.86745933;8.084484864
MORUMBI CORPORATE ADMINISTRAÇÃO;Diesel TPP;-23.592443;-46.615747;4.256703;11.74383996;8.00027148
SANTA IZABEL DO RIO NEGRO;Diesel TPP;-0.272464;-65.475361;4.17604968;11.5213251;7.848687389
MERCOCÍTRICO;Diesel TPP;-21.477928;-47.356286;4.1446845;11.43479154;7.78973802
SANSUY;Diesel TPP;-23.646709;-46.848321;4.08867525;11.28026733;7.68447129
NUTRIBEM;Diesel TPP;-21.019246;-49.498074;4.0774734;11.24936249;7.663417944
MARFRIG;Diesel TPP;-30.348569;-54.309344;4.0774734;11.24936249;7.663417944
TORRE D;Diesel TPP;-23.530290;-46.704388;4.0774734;11.24936249;7.663417944
ROYAL PALM PLAZA;Diesel TPP;-22.886625;-47.093529;4.032666;11.12574312;7.57920456
CONDOMÍNIO CIVIL PANTANAL SHOPPING;Diesel TPP;-15.581522;-56.081432;4.032666;11.12574312;7.57920456
PSJ;Diesel TPP;-23.270239;-45.956530;4.032666;11.12574312;7.57920456
SONDA - SANTO AMARO;Diesel TPP;-23.654843;-46.700499;4.032666;11.12574312;7.57920456
BANCO SANTANDER BRASIL;Diesel TPP;-23.534067;-46.654263;4.032666;11.12574312;7.57920456
SHOPPING PRAIA DA COSTA;Diesel TPP;-20.343580;-40.289363;4.032666;11.12574312;7.57920456
CAAPIRANGA;Diesel TPP;-3.327627;-61.212246;4.00130082;11.03920956;7.520255191
PLASDIL - PLÁSTICOS DIVINÓPOLIS;Diesel TPP;-20.614738;-42.145016;3.96993564;10.952676;7.461305822
SHOPPING BOA VISTA;Diesel TPP;-8.059027;-34.892663;3.9206475;10.8166947;7.3686711
ALVARÃES;Diesel TPP;-3.211967;-64.805540;3.87135936;10.6807134;7.276036378
CACHOEIRA DO ARARI;Diesel TPP;-0.990830;-48.895388;3.87135936;10.6807134;7.276036378
MANOEL URBANO;Diesel TPP;-8.831575;-69.264516;3.785329152;10.44336421;7.11434668
REFRIGERANTES DO TRIÂNGULO;Diesel TPP;-18.882770;-48.196365;3.77054271;10.40256982;7.086556264
INDÚSTRIA DE CAL CRUZEIRO;Diesel TPP;-20.451532;-45.554619;3.7638216;10.38402691;7.073924256
SUPERMERCADO MUNDIAL;Diesel TPP;-22.879636;-43.474422;3.7638216;10.38402691;7.073924256
JURITI;Diesel TPP;-2.172659;-56.091834;3.753067824;10.35435826;7.053713044
HOSPITAL DE BASE;Diesel TPP;-20.852912;-49.355233;3.73245642;10.29749335;7.014974887
CURUÁ;Diesel TPP;-1.888886;-55.124777;3.704675832;10.22084935;6.962762589
YOKI ALIMENTOS;Diesel TPP;-22.236527;-45.929189;3.6966105;10.19859786;6.94760418
ASPEBRAS BAHIA;Diesel TPP;-12.801785;-38.390779;3.6742068;10.13678818;6.905497488
ROVEMA BANDEIRANTES;Diesel TPP;-8.748232;-63.818171;3.65628384;10.08734043;6.871812134
COMPONENT;Diesel TPP;-23.683018;-46.621224;3.6293994;10.01316881;6.821284104
REICHHOLD DO BRASIL;Diesel TPP;-23.538100;-46.177456;3.6293994;10.01316881;6.821284104
FUNFARME;Diesel TPP;-20.757915;-49.412911;3.60475533;9.945178156;6.774966743
KAISER - ARARAQUARA;Diesel TPP;-21.778026;-48.171860;3.584592;9.88954944;6.73707072
MARFRIG CAPÃO;Diesel TPP;-31.835819;-52.571276;3.584592;9.88954944;6.73707072
MARFRIG PARANAÍBA;Diesel TPP;-19.664312;-51.187585;3.584592;9.88954944;6.73707072
CEASA-PE;Diesel TPP;-8.054948;-34.975747;3.584592;9.88954944;6.73707072
COPA DOR;Diesel TPP;-22.942568;-43.376232;3.584592;9.88954944;6.73707072
MARFRIG RIO VERDE;Diesel TPP;-17.776789;-50.911854;3.584592;9.88954944;6.73707072
LATICÍNIO SCALA;Diesel TPP;-19.866439;-47.457835;3.584592;9.88954944;6.73707072
JARAGUÁ;Diesel TPP;-18.889267;-48.184005;3.584592;9.88954944;6.73707072
RONDOLÂNDIA;Diesel TPP;-10.846427;-61.458766;3.58011126;9.877187503;6.728649382
MARECHAL THAUMATURGO;Diesel TPP;-8.938069;-72.784890;3.538440378;9.762221491;6.650330934
ANAMÃ;Diesel TPP;-3.571428;-61.401310;3.50841942;9.679396514;6.593907967
FRIGOBET;Diesel TPP;-19.953674;-44.213121;3.4949772;9.642310704;6.568643952
SINTERAMA;Diesel TPP;-21.430631;-45.971563;3.41432388;9.419795842;6.417059861
ASSEMBLEIA PARAENSE;Diesel TPP;-1.413617;-48.392375;3.41432388;9.419795842;6.417059861
ZANOTTI PACATUBA;Diesel TPP;-3.891267;-38.609957;3.41432388;9.419795842;6.417059861
ATALAIA DO NORTE;Diesel TPP;-4.367257;-70.189269;3.4053624;9.395071968;6.400217184
DISTRIBUIDORA AMARAL;Diesel TPP;-20.137482;-44.865072;3.360555;9.2714526;6.3160038
CORFIO;Diesel TPP;-26.788281;-51.000738;3.3157476;9.147833232;6.231790416
BIMBO DO BRASIL;Diesel TPP;-23.561606;-46.592401;3.3157476;9.147833232;6.231790416
ETERNIT SIMÕES FILHO;Diesel TPP;-12.795591;-38.399362;3.3157476;9.147833232;6.231790416
ADRIANA AGRÍCOLA;Diesel TPP;-16.944746;-53.536722;3.2709402;9.024213864;6.147577032
GERALDISCOS;Diesel TPP;-23.592287;-46.641385;3.26197872;8.99948999;6.130734355
USINA ALA MEGA;Diesel TPP;-23.532494;-46.700955;3.26197872;8.99948999;6.130734355
ALA POLO;Diesel TPP;-23.582847;-46.686878;3.26197872;8.99948999;6.130734355
TILIBRA;Diesel TPP;-22.303263;-49.074230;3.2485365;8.96240418;6.10547034
MORUMBI SHOPPING;Diesel TPP;-23.522074;-46.623659;3.2485365;8.96240418;6.10547034
SE04;Diesel TPP;-23.531234;-46.682415;3.2485365;8.96240418;6.10547034
MORUMBI CORPORATE TORRE ALTA;Diesel TPP;-23.591185;-46.599954;3.2485365;8.96240418;6.10547034
MORUMBI CORPORATE TORRE BAIXA;Diesel TPP;-23.549333;-46.584848;3.2485365;8.96240418;6.10547034
GUARIBA;Diesel TPP;-9.131372;-60.389363;3.24405576;8.950042243;6.097049002
FIBRASA;Diesel TPP;-7.905615;-34.896273;3.2261328;8.900594496;6.063363648
CORY;Diesel TPP;-21.366706;-46.942078;3.2261328;8.900594496;6.063363648
COOPERSUL;Diesel TPP;-31.762667;-52.486035;3.2261328;8.900594496;6.063363648
ITAPICURU;Diesel TPP;-4.465218;-43.887157;3.2261328;8.900594496;6.063363648
NESTLÉ;Diesel TPP;-22.473422;-47.460322;3.2261328;8.900594496;6.063363648
SEDE 1;Diesel TPP;-23.611174;-46.909449;3.2261328;8.900594496;6.063363648
MARABÁ GUSA SIDERÚRGICA;Diesel TPP;-5.369499;-49.133968;3.2261328;8.900594496;6.063363648
SÃO CARLOS;Diesel TPP;-8.787932;-63.893016;3.2261328;8.900594496;6.063363648
EXTRA SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.199920;-45.809454;3.2261328;8.900594496;6.063363648
SUPERCENTER GRANJA VIANA;Diesel TPP;-23.595394;-46.900125;3.2261328;8.900594496;6.063363648
KAPPESBERG;Diesel TPP;-29.476235;-51.418246;3.2261328;8.900594496;6.063363648
JACAREACANGA;Diesel TPP;-6.224844;-57.765036;3.17460429;8.758432223;5.966518256
EXTRA ARACAJU;Diesel TPP;-10.940589;-37.067332;3.15444096;8.702803507;5.928622234
SUPERCENTER TIJUCA;Diesel TPP;-22.981767;-43.227230;3.15444096;8.702803507;5.928622234
PACARANA;Diesel TPP;-11.492049;-60.997724;3.10067208;8.554460266;5.827566173
AMBEV - JOÃO PESSOA;Diesel TPP;-26.499603;-49.130280;3.0244995;8.34430734;5.68440342
MOTOROLA SP;Diesel TPP;-22.692595;-46.994837;3.00657654;8.294859593;5.650718066
CONDOMÍNIO CANOAS SHOPPING CENTER;Diesel TPP;-29.924546;-51.192334;2.98865358;8.245411846;5.617032713
GRANJA VIANA;Diesel TPP;-23.611906;-46.918070;2.9572884;8.158878288;5.558083344
BCP;Diesel TPP;-23.609746;-46.662539;2.9348847;8.097068604;5.515976652
EDIFÍCIO ODEBRECHT;Diesel TPP;-23.568530;-46.673769;2.912481;8.03525892;5.47386996
