Name;Sector;Lat;Long;TOC-low(Gg/year);TOC-high(Gg/year);TOC-mean(Gg/year)
ACDA;Diesel TPP;-9.946261;-67.879505;2.51081E-12;0.002614159;0.00130708
SONDA - PENHA;Diesel TPP;-23.523403;-46.543077;2.49996E-12;0.002602859;0.001301429
SEDE CENTRAL DO CRC-SP;Diesel TPP;-23.601658;-46.671022;2.4891E-12;0.002591558;0.001295779
HOTEL MELIÃ - EDIFÍCIO ITAIM SQUARE;Diesel TPP;-23.535169;-46.587938;2.46486E-12;0.002566321;0.00128316
TUDOR;Diesel TPP;-22.326448;-49.044190;2.46016E-12;0.002561424;0.001280712
AEROPORTO INTERNACIONAL DE CAMPO GRANDE;Diesel TPP;-20.492791;-54.568988;2.45292E-12;0.00255389;0.001276945
COSTABELA;Diesel TPP;-23.000901;-44.309956;2.34439E-12;0.002440886;0.001220443
UECASCAVEL;Diesel TPP;-24.989597;-53.466839;2.34439E-12;0.002440886;0.001220443
TOTAL QUÍMICA;Diesel TPP;-23.646710;-46.849696;2.34439E-12;0.002440886;0.001220443
WAL MART SUPERCENTER FRANCA;Diesel TPP;-20.548431;-47.341427;2.34439E-12;0.002440886;0.001220443
SIVA;Diesel TPP;-23.475550;-46.297242;2.34439E-12;0.002440886;0.001220443
MOCAMBO;Diesel TPP;-2.648303;-56.758513;2.34439E-12;0.002440886;0.001220443
HOSPITAL SÃO FRANCISCO;Diesel TPP;-21.147158;-47.701403;2.34439E-12;0.002440886;0.001220443
DH&C OUTSOURCCING S/A - DATACENTER;Diesel TPP;-23.557633;-46.564271;2.34439E-12;0.002440886;0.001220443
TEXON;Diesel TPP;-30.090704;-51.013654;2.34439E-12;0.002440886;0.001220443
STEMAC - GDG - LINX GALEAO;Diesel TPP;-22.939090;-43.363186;2.32991E-12;0.002425819;0.00121291
SESC BELENZINHO;Diesel TPP;-23.536113;-46.702265;2.31906E-12;0.002414519;0.001207259
SHOPPING CENTER CARUARU;Diesel TPP;-8.294218;-35.946933;2.31544E-12;0.002410752;0.001205376
DIA BRASIL;Diesel TPP;-23.447873;-46.518263;2.31544E-12;0.002410752;0.001205376
SENDAS DISTRIBUIDORA III;Diesel TPP;-22.922332;-43.179165;2.31544E-12;0.002410752;0.001205376
SENDAS DISTRIBUIDORA II;Diesel TPP;-22.897032;-43.239589;2.31544E-12;0.002410752;0.001205376
SHELL BRASIL;Diesel TPP;-22.842939;-43.413997;2.31544E-12;0.002410752;0.001205376
SAMS CLUB SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.212542;-45.856146;2.31544E-12;0.002410752;0.001205376
ASPERBRAS;Diesel TPP;-12.772238;-38.410435;2.31544E-12;0.002410752;0.001205376
BELÉM DO SOLIMÕES;Diesel TPP;-4.232221;-69.916499;2.31544E-12;0.002410752;0.001205376
WAL MART SAMS VITÓRIA;Diesel TPP;-20.255943;-40.284530;2.31544E-12;0.002410752;0.001205376
JORDÃO;Diesel TPP;-9.428768;-71.889458;2.29229E-12;0.002386644;0.001193322
PROJETO RIO;Diesel TPP;-22.851798;-43.533474;2.27926E-12;0.002373084;0.001186542
AVEIRO;Diesel TPP;-3.597479;-55.326050;2.25756E-12;0.002350483;0.001175242
SOCIEDADE RECREATIVA E DE ESPORTES DE RIBEIRÃO PRETO;Diesel TPP;-21.122312;-47.875369;2.24309E-12;0.002335416;0.001167708
AEROPORTO INTERNACIONAL PRESIDENTE CASTRO PINTO;Diesel TPP;-7.135726;-34.929445;2.22861E-12;0.002320349;0.001160174
DTCEA-EK;Diesel TPP;-7.504440;-57.571005;2.21414E-12;0.002305282;0.001152641
DTCEA-TS;Diesel TPP;-1.899646;-55.523686;2.21414E-12;0.002305282;0.001152641
AEROPORTO INTERNACIONAL DE NAVEGANTES - MINISTRO VICTOR KONDER;Diesel TPP;-26.883764;-48.656240;2.19967E-12;0.002290214;0.001145107
URUCUMACUÃ;Diesel TPP;-11.688065;-61.168143;2.19967E-12;0.002290214;0.001145107
NESTLÉ ARARAQUARA;Diesel TPP;-21.756344;-48.197609;2.17073E-12;0.00226008;0.00113004
J SHAYEB;Diesel TPP;-22.326131;-49.036293;2.17073E-12;0.00226008;0.00113004
PASSARÃO;Diesel TPP;2.862879;-60.674753;2.17073E-12;0.00226008;0.00113004
FÉLIX PINTO;Diesel TPP;2.606296;-60.601923;2.17073E-12;0.00226008;0.00113004
DTCEA-UA II;Diesel TPP;-0.113337;-67.093325;2.17073E-12;0.00226008;0.00113004
ETAPA ENSINO E CULTURA;Diesel TPP;-23.640101;-46.661473;2.17073E-12;0.00226008;0.00113004
CAMETÁ;Diesel TPP;-3.079901;-57.190907;2.14178E-12;0.002229946;0.001114973
AEROPORTO DE JOINVILLE;Diesel TPP;-26.263329;-48.851909;2.12731E-12;0.002214878;0.001107439
CHAVES;Diesel TPP;-0.167333;-49.980274;2.11284E-12;0.002199811;0.001099906
GUAJARÁ;Diesel TPP;-7.534980;-72.577089;2.09837E-12;0.002184744;0.001092372
COOPERCITRUS-SUPERMERCADO BARRETOS;Diesel TPP;-20.552092;-48.555093;2.0839E-12;0.002169677;0.001084838
RTK;Diesel TPP;-23.545407;-46.368065;2.0839E-12;0.002169677;0.001084838
GB MELÍCIO MACHADO;Diesel TPP;-10.847064;-37.128648;2.0839E-12;0.002169677;0.001084838
FEIJOAL;Diesel TPP;-4.514360;-69.941558;2.06943E-12;0.00215461;0.001077305
BIOMÉRIEUX;Diesel TPP;-22.851798;-43.360439;2.05857E-12;0.002143309;0.001071655
TUIUÉ;Diesel TPP;-3.279264;-60.638087;2.05496E-12;0.002139542;0.001069771
PIA SOCIEDADE;Diesel TPP;-23.555470;-46.658039;2.05134E-12;0.002135776;0.001067888
KIVIKS;Diesel TPP;-23.500515;-46.902263;2.02601E-12;0.002109408;0.001054704
GRÁFICA RAMI;Diesel TPP;-23.667458;-46.862052;2.02601E-12;0.002109408;0.001054704
MIRALUX;Diesel TPP;-23.664164;-46.859825;2.02601E-12;0.002109408;0.001054704
DUCOCO GERADOR STEMAC;Diesel TPP;-3.501826;-39.573607;2.02601E-12;0.002109408;0.001054704
BOMPLASTIL;Diesel TPP;-12.933140;-38.443969;2.02601E-12;0.002109408;0.001054704
ESTIRÃO DO EQUADOR;Diesel TPP;-4.366638;-70.197273;2.00792E-12;0.002090574;0.001045287
CARREFOUR RIO PRETO;Diesel TPP;-20.748926;-49.379952;1.99707E-12;0.002079274;0.001039637
HOTEL E BAR PRAIA DAS FLEXAS;Diesel TPP;-22.897391;-43.116470;1.98983E-12;0.00207174;0.00103587
WEST SHOPPING RIO;Diesel TPP;-22.885963;-43.607631;1.98983E-12;0.00207174;0.00103587
FIBRASA SUDESTE;Diesel TPP;-20.112231;-40.314693;1.98983E-12;0.00207174;0.00103587
MARTINS GOODYEAR;Diesel TPP;-23.533255;-46.876857;1.95727E-12;0.002037839;0.001018919
IZIDROLÂNDIA;Diesel TPP;-12.514653;-62.135384;1.9428E-12;0.002022772;0.001011386
DTCEA-BE;Diesel TPP;-1.430778;-48.434947;1.91024E-12;0.00198887;0.000994435
PLASTAMP;Diesel TPP;-8.278166;-35.010938;1.91024E-12;0.00198887;0.000994435
DTCEA-AA;Diesel TPP;-8.184455;-49.445429;1.91024E-12;0.00198887;0.000994435
DTCEA-CZ II;Diesel TPP;-7.600239;-72.688525;1.91024E-12;0.00198887;0.000994435
DTCEA-MQ;Diesel TPP;0.069157;-51.094457;1.91024E-12;0.00198887;0.000994435
DTCEA-PV;Diesel TPP;-8.748232;-63.816798;1.91024E-12;0.00198887;0.000994435
DTCEA-RB;Diesel TPP;-9.959449;-67.855129;1.91024E-12;0.00198887;0.000994435
DTCEA-SN;Diesel TPP;-2.470841;-54.730875;1.91024E-12;0.00198887;0.000994435
DTCEA-SL;Diesel TPP;-2.516902;-44.248852;1.91024E-12;0.00198887;0.000994435
DTCEA-TF;Diesel TPP;-3.369309;-64.725654;1.91024E-12;0.00198887;0.000994435
DTCEA-VH;Diesel TPP;-12.727791;-60.146905;1.91024E-12;0.00198887;0.000994435
SISTEMA DE GERAÇÃO DO MUNICÍPIO DE JORDÃO;Diesel TPP;-9.358436;-71.976505;1.89287E-12;0.00197079;0.000985395
CONSTRUMAPI;Diesel TPP;-23.509960;-46.815059;1.8813E-12;0.001958736;0.000979368
BRETAS SANTA MARIA;Diesel TPP;-19.750166;-47.963588;1.8813E-12;0.001958736;0.000979368
J BUENO E MANDALITI SOCIEDADE DE ADVOGADOS;Diesel TPP;-22.308027;-49.091740;1.83788E-12;0.001913534;0.000956767
EVVIBER;Diesel TPP;-29.182267;-51.504836;1.83788E-12;0.001913534;0.000956767
PARQUE DE DIVERSÕES NICOLÂNDIA;Diesel TPP;-15.645181;-48.120041;1.83788E-12;0.001913534;0.000956767
UTE 2 - CORSAN - EBAT 2 - CACHOEIRA DO SUL;Diesel TPP;-30.040146;-52.903435;1.83788E-12;0.001913534;0.000956767
POLIRIM;Diesel TPP;-29.197177;-51.203475;1.83788E-12;0.001913534;0.000956767
INDESTEL INDÚSTRIA DE EMBALAGENS OESTE;Diesel TPP;-27.103147;-52.592104;1.83788E-12;0.001913534;0.000956767
CICOPLAST;Diesel TPP;-22.472947;-47.457917;1.83788E-12;0.001913534;0.000956767
FREI GALVÃO;Diesel TPP;-22.796079;-45.195851;1.83788E-12;0.001913534;0.000956767
CENCOSUD BRASIL COMERCIAL;Diesel TPP;-18.967066;-49.476516;1.83788E-12;0.001913534;0.000956767
DOUAT CIA TÊXTIL;Diesel TPP;-26.217754;-48.883494;1.83788E-12;0.001913534;0.000956767
VILA NOVA;Diesel TPP;-26.200504;-48.888988;1.83788E-12;0.001913534;0.000956767
IBT INDÚSTRIA;Diesel TPP;-26.327351;-48.872508;1.83788E-12;0.001913534;0.000956767
COOPERATIVA AGRÍCOLA MIXTA SÃO ROQUE;Diesel TPP;-28.131196;-54.833337;1.83788E-12;0.001913534;0.000956767
ARROIO BONITO;Diesel TPP;-29.534122;-51.244243;1.83788E-12;0.001913534;0.000956767
NUTRISUL;Diesel TPP;-29.739003;-51.159957;1.83788E-12;0.001913534;0.000956767
CAE SOUTH AMÉRICA;Diesel TPP;-23.543667;-46.608537;1.83788E-12;0.001913534;0.000956767
BRETAS JUCA RIBEIRO;Diesel TPP;-18.871075;-48.166152;1.83788E-12;0.001913534;0.000956767
TAIANO;Diesel TPP;3.205385;-63.390634;1.80894E-12;0.0018834;0.0009417
PETRÓLEO E DERIVADOS TUPINAMBÁ;Diesel TPP;-23.984955;-46.981088;1.80894E-12;0.0018834;0.0009417
LAMINOR;Diesel TPP;-5.927560;-35.236850;1.80894E-12;0.0018834;0.0009417
FRANGO MINEIRO;Diesel TPP;-19.672024;-44.882614;1.80894E-12;0.0018834;0.0009417
ALTEROSA;Diesel TPP;-3.103559;-67.949976;1.80894E-12;0.0018834;0.0009417
ASSOC BRASILEIRA D IGREJA DE JESUS CRISTO DOS SANTOS DOS ÚLTIMOS DIAS;Diesel TPP;-23.578914;-46.666216;1.80894E-12;0.0018834;0.0009417
PÁTIO UBERLÂNDIA SHOPPING;Diesel TPP;-18.853531;-48.315841;1.80894E-12;0.0018834;0.0009417
INJECT INDÚSTRIA DE INJETADOS;Diesel TPP;-29.671635;-52.782354;1.79447E-12;0.001868333;0.000934166
DIFRANE ARTEFATOS DE PAPEL;Diesel TPP;-23.523368;-51.434596;1.73658E-12;0.001808064;0.000904032
SINTEX;Diesel TPP;-22.194186;-48.776318;1.73658E-12;0.001808064;0.000904032
ART PLÁSTICOS;Diesel TPP;-19.901541;-44.058125;1.73658E-12;0.001808064;0.000904032
GRAVATÁ;Diesel TPP;-8.213894;-35.541600;1.73658E-12;0.001808064;0.000904032
AEROPORTO INTERNACIONAL DE SÃO PAULO/GUARULHOS-SE CABECEIRA 09;Diesel TPP;-23.447604;-46.547668;1.73658E-12;0.001808064;0.000904032
AEROPORTO INTERNACIONAL DE SÃO PAULO/GUARULHOS-SE CABECEIRA 27;Diesel TPP;-23.465242;-46.560714;1.73658E-12;0.001808064;0.000904032
ROMANI;Diesel TPP;-25.521158;-48.531071;1.73658E-12;0.001808064;0.000904032
NAZARÉ;Diesel TPP;-8.789798;-63.850959;1.73658E-12;0.001808064;0.000904032
CAMERA AGROALIMENTOS;Diesel TPP;-27.873963;-54.447933;1.73658E-12;0.001808064;0.000904032
SCOPUS TECNOLOGIA;Diesel TPP;-23.500304;-46.751705;1.73658E-12;0.001808064;0.000904032
TV RÁDIO CLUBE DE TERESINA;Diesel TPP;-5.105062;-42.798732;1.73658E-12;0.001808064;0.000904032
MARTINS COMÉRCIO E SERVIÇOS DE DISTRIBUIÇÃO SA;Diesel TPP;-18.874974;-48.176452;1.73658E-12;0.001808064;0.000904032
IBRAP;Diesel TPP;-28.518201;-49.321726;1.73658E-12;0.001808064;0.000904032
ALIMENTOS UNIBOM;Diesel TPP;-26.866991;-52.401265;1.73658E-12;0.001808064;0.000904032
HALOTEK;Diesel TPP;-22.777749;-50.208750;1.70764E-12;0.00177793;0.000888965
GUAIANAZES;Diesel TPP;-23.572348;-46.408299;1.6787E-12;0.001747795;0.000873898
PALMEIRAS;Diesel TPP;-4.368037;-70.194413;1.66422E-12;0.001732728;0.000866364
TAMARANA;Diesel TPP;-23.721556;-51.097939;1.64975E-12;0.001717661;0.00085883
AXINIM;Diesel TPP;-4.391156;-59.584269;1.64614E-12;0.001713894;0.000856947
MAXXI SANTO ÂNGELO;Diesel TPP;-28.287934;-54.248385;1.62805E-12;0.00169506;0.00084753
VILA AUGUSTO MONTE NEGRO;Diesel TPP;-2.677110;-57.664850;1.62805E-12;0.00169506;0.00084753
AEROPORTO SANTA GENOVEVA DE GOIÂNIA;Diesel TPP;-16.621751;-49.323212;1.62081E-12;0.001687526;0.000843763
NOVA RIOTEL EMPREENDIMENTOS HOTELEIROS;Diesel TPP;-22.942568;-43.191524;1.60996E-12;0.001676226;0.000838113
VILA BITTENCOURT;Diesel TPP;-1.396309;-69.425870;1.60634E-12;0.001672459;0.00083623
GEMAR;Diesel TPP;-10.920701;-37.058749;1.59187E-12;0.001657392;0.000828696
IBC;Diesel TPP;-12.711681;-38.298029;1.59187E-12;0.001657392;0.000828696
CONQUISTA;Diesel TPP;-22.784871;-50.209437;1.59187E-12;0.001657392;0.000828696
L´ACQUA;Diesel TPP;-25.122602;-50.136148;1.59187E-12;0.001657392;0.000828696
BARREIRA DO CAMPO;Diesel TPP;-9.293925;-50.047733;1.59187E-12;0.001657392;0.000828696
ADAS - HOSPITAL E MATERNIDADE SÃO DOMINGOS;Diesel TPP;-19.741237;-47.909670;1.59187E-12;0.001657392;0.000828696
JACARÉ;Diesel TPP;-3.299570;-60.607330;1.57016E-12;0.001634791;0.000817396
PEDRAS;Diesel TPP;-2.664218;-56.620102;1.56292E-12;0.001627258;0.000813629
CAVIANA;Diesel TPP;-3.278317;-60.632266;1.55569E-12;0.001619724;0.000809862
ELETROZEMA;Diesel TPP;-19.572939;-46.943812;1.5376E-12;0.00160089;0.000800445
MOURA;Diesel TPP;-0.976872;-62.920483;1.51951E-12;0.001582056;0.000791028
CUCUÍ;Diesel TPP;-0.108959;-67.097702;1.51951E-12;0.001582056;0.000791028
VILA CAIAMBÉ;Diesel TPP;-3.361426;-64.714325;1.51951E-12;0.001582056;0.000791028
MARBO LOGÍSTICA;Diesel TPP;-23.486031;-46.831539;1.50504E-12;0.001566989;0.000783494
SURPRESA;Diesel TPP;-10.789722;-65.320959;1.48333E-12;0.001544388;0.000772194
SUPERMERCADOS;Diesel TPP;-25.401499;-51.450193;1.48333E-12;0.001544388;0.000772194
GES 450-1;Diesel TPP;-23.741585;-46.581203;1.48333E-12;0.001544388;0.000772194
SUL GÁS;Diesel TPP;-22.511241;-44.105738;1.48333E-12;0.001544388;0.000772194
DTCEA-CC;Diesel TPP;-1.438329;-48.429454;1.4761E-12;0.001536854;0.000768427
DTCEA-EI;Diesel TPP;-6.801492;-70.263978;1.4761E-12;0.001536854;0.000768427
DTCEA-GM;Diesel TPP;-10.783672;-65.309076;1.4761E-12;0.001536854;0.000768427
DTCEA-IZ;Diesel TPP;-5.523385;-47.456124;1.4761E-12;0.001536854;0.000768427
DTCEA-SI;Diesel TPP;-3.131229;-60.022434;1.4761E-12;0.001536854;0.000768427
DTCEA-MY;Diesel TPP;-5.808953;-61.277434;1.4761E-12;0.001536854;0.000768427
DTCEA-EP;Diesel TPP;-15.862324;-58.461921;1.4761E-12;0.001536854;0.000768427
DTCEA-FA;Diesel TPP;-11.621052;-50.667014;1.4761E-12;0.001536854;0.000768427
DTCEA-FX;Diesel TPP;-6.648782;-51.958999;1.4761E-12;0.001536854;0.000768427
GB RIO MAR;Diesel TPP;-10.924072;-37.074026;1.44715E-12;0.00150672;0.00075336
SPACE EMPREENDIMENTOS E PARTICIPAÇÕES;Diesel TPP;-19.866540;-44.022453;1.44715E-12;0.00150672;0.00075336
DTCEA-BV II;Diesel TPP;2.810046;-60.685902;1.44715E-12;0.00150672;0.00075336
ABC;Diesel TPP;-20.146182;-44.859258;1.44715E-12;0.00150672;0.00075336
AEROPORTO INTERNACIONAL DE FOZ DO IGUAÇU - CATARATAS;Diesel TPP;-25.525929;-54.547401;1.44715E-12;0.00150672;0.00075336
DTCEA-MN II;Diesel TPP;-3.125744;-60.004925;1.44715E-12;0.00150672;0.00075336
GB SEDE;Diesel TPP;-10.840891;-37.126436;1.44715E-12;0.00150672;0.00075336
CLÍNICA VERA CRUZ;Diesel TPP;-18.596352;-46.503234;1.44715E-12;0.00150672;0.00075336
HOSPITAL SÃO LUCAS;Diesel TPP;-18.600582;-46.491904;1.44715E-12;0.00150672;0.00075336
SMTE - PIRAPORA;Diesel TPP;-17.350137;-44.946211;1.44715E-12;0.00150672;0.00075336
DTCEA-PV II;Diesel TPP;-8.702420;-63.876880;1.44715E-12;0.00150672;0.00075336
JUNDIÁ;Diesel TPP;0.944173;-60.448758;1.44715E-12;0.00150672;0.00075336
EDIFÍCIO RESIDENCIAL GRAND SPLENDOR;Diesel TPP;-23.251662;-45.898718;1.44715E-12;0.00150672;0.00075336
CONDOMÍNIO GRAND SPLENDOR;Diesel TPP;-23.098903;-45.880866;1.44715E-12;0.00150672;0.00075336
MICROSERVICE;Diesel TPP;-23.496940;-46.835655;1.44715E-12;0.00150672;0.00075336
DTCEA-TT;Diesel TPP;-4.243439;-69.909470;1.44715E-12;0.00150672;0.00075336
PAULINO;Diesel TPP;-23.627509;-46.797654;1.44715E-12;0.00150672;0.00075336
EXTRA TAUBATÉ;Diesel TPP;-23.044088;-45.607343;1.44715E-12;0.00150672;0.00075336
HOSPITAL SANTA GENOVEVA;Diesel TPP;-18.864578;-48.202545;1.44715E-12;0.00150672;0.00075336
EXTRA VÁRZEA GRANDE;Diesel TPP;-15.583513;-56.154865;1.44715E-12;0.00150672;0.00075336
FERTIGRAN FERTILIZANTES;Diesel TPP;-18.855481;-48.205978;1.39545E-12;0.001452892;0.000726446
RIO VERMELHO;Diesel TPP;-16.336147;-48.981901;1.335E-12;0.001389949;0.000694975
BEBIDAS POTY;Diesel TPP;-21.048017;-49.369546;1.335E-12;0.001389949;0.000694975
CONSÓRCIO TRANSCOOPER-FÊNIX;Diesel TPP;-23.572366;-46.624136;1.335E-12;0.001389949;0.000694975
COMPLEM I;Diesel TPP;-17.731787;-49.112305;1.33427E-12;0.001389196;0.000694598
LEROY MERLIN;Diesel TPP;-15.739050;-47.787705;1.33138E-12;0.001386182;0.000693091
DISTRIBOI;Diesel TPP;-27.029294;-48.640762;1.33138E-12;0.001386182;0.000693091
COOPERATIVA DE CONSUMO DOS EMPREGADOS DA USIMINAS;Diesel TPP;-19.467354;-42.565530;1.33138E-12;0.001386182;0.000693091
SUPERMERCADO PONTA VERDE;Diesel TPP;-9.626924;-35.713212;1.33138E-12;0.001386182;0.000693091
SUPERMAXI MORUMBI;Diesel TPP;-18.861329;-48.308288;1.33138E-12;0.001386182;0.000693091
MERIDIONAL MEAT;Diesel TPP;-23.423570;-51.429752;1.32053E-12;0.001374882;0.000687441
AVÍCOLA BARREIRAS;Diesel TPP;-12.151692;-44.986507;1.32053E-12;0.001374882;0.000687441
BEST BOX;Diesel TPP;-29.668566;-51.039260;1.32053E-12;0.001374882;0.000687441
FRICAL ALIMENTOS;Diesel TPP;-19.798961;-42.151936;1.32053E-12;0.001374882;0.000687441
AMALFI;Diesel TPP;-7.616083;-72.652686;1.32053E-12;0.001374882;0.000687441
ALESAT COMBUSTÍVEIS;Diesel TPP;-5.210446;-36.318730;1.32053E-12;0.001374882;0.000687441
WIGGA REVESTIMENTOS E ESQUADRIAS EM PVC;Diesel TPP;-29.706384;-51.159137;1.32053E-12;0.001374882;0.000687441
LOGA;Diesel TPP;-23.528401;-46.619587;1.32053E-12;0.001374882;0.000687441
INDÚSTRIA DE MÓVEIS FINGER;Diesel TPP;-27.946241;-52.917420;1.32053E-12;0.001374882;0.000687441
ITAMATAMIRIM;Diesel TPP;-8.122420;-35.318389;1.32053E-12;0.001374882;0.000687441
ASSOCIAÇÃO PIAUIENSE DE COMBATE AO CÂNCER;Diesel TPP;-5.113269;-42.789805;1.3198E-12;0.001374129;0.000687064
PIRES;Diesel TPP;-26.982628;-48.646548;1.31691E-12;0.001371115;0.000685558
DIEDRO CONSTRUÇÕES E SERVIÇOS;Diesel TPP;-19.902054;-43.974388;1.31691E-12;0.001371115;0.000685558
MANNES;Diesel TPP;-26.470903;-48.981034;1.31691E-12;0.001371115;0.000685558
MINERAÇÃO CARMO;Diesel TPP;-28.664713;-49.210324;1.31691E-12;0.001371115;0.000685558
INFEBRAS;Diesel TPP;-28.646561;-49.213070;1.31691E-12;0.001371115;0.000685558
KARNE KEIJO - LOGISTÍCA INTEGRADA;Diesel TPP;-7.950234;-34.967507;1.31691E-12;0.001371115;0.000685558
QUINTA DO MARQUÊS;Diesel TPP;-23.523442;-47.130971;1.31691E-12;0.001371115;0.000685558
VILA SACAMBU;Diesel TPP;-3.281992;-60.633859;1.30967E-12;0.001363582;0.000681791
FABRIL;Diesel TPP;-20.112272;-43.054563;1.30244E-12;0.001356048;0.000678024
RIACHUELO;Diesel TPP;-10.952050;-37.066988;1.30244E-12;0.001356048;0.000678024
VACSOFORT ARTEFATOS PLÁSTICOS;Diesel TPP;-23.393423;-46.312959;1.30244E-12;0.001356048;0.000678024
CEA II;Diesel TPP;-23.490439;-46.833598;1.30244E-12;0.001356048;0.000678024
CAMPOS NOVOS;Diesel TPP;2.168002;-61.053774;1.30244E-12;0.001356048;0.000678024
METALÚRGICA MOCOCA;Diesel TPP;-21.456105;-47.012454;1.30244E-12;0.001356048;0.000678024
CANTINA TIA ELIANA;Diesel TPP;-19.447804;-43.106159;1.30244E-12;0.001356048;0.000678024
SMC;Diesel TPP;-23.721471;-46.532451;1.30244E-12;0.001356048;0.000678024
NEOBAND;Diesel TPP;-23.730271;-46.522152;1.30244E-12;0.001356048;0.000678024
BELCO;Diesel TPP;-22.736962;-48.569784;1.30244E-12;0.001356048;0.000678024
VAMTEC;Diesel TPP;-19.583262;-42.639208;1.30244E-12;0.001356048;0.000678024
SUPERMERCADO BAHAMAS;Diesel TPP;-18.846383;-48.216278;1.30244E-12;0.001356048;0.000678024
GERADOR CUMMINS;Diesel TPP;-19.634808;-48.354896;1.30244E-12;0.001356048;0.000678024
ESTAÇÃO DE SERVIÇOS DAS ACÁCIAS;Diesel TPP;-23.701111;-46.553441;1.27349E-12;0.001325914;0.000662957
MARIA NATÁLIA DE SOUZA ALVES;Diesel TPP;-23.668856;-46.547664;1.27349E-12;0.001325914;0.000662957
HUZITEKA;Diesel TPP;-23.283027;-47.290731;1.27349E-12;0.001325914;0.000662957
CONDOMÍNIO JK FINANCIAL CENTER;Diesel TPP;-23.536585;-46.589375;1.26626E-12;0.00131838;0.00065919
CENTRO ADMFARRAPOS;Diesel TPP;-30.057151;-51.210447;1.25613E-12;0.001307833;0.000653916
UTE 1 - CORSAN - EBAB 1 - CACHOEIRA DO SUL;Diesel TPP;-30.027960;-52.899487;1.2554E-12;0.00130708;0.00065354
UTE 3 - CORSAN - EBAT 3 - CACHOEIRA DO SUL;Diesel TPP;-30.014583;-52.908241;1.2554E-12;0.00130708;0.00065354
COMERCIAL ZENA MÓVEIS;Diesel TPP;-23.362972;-46.867088;1.2554E-12;0.00130708;0.00065354
UNIMED CRICIÚMA;Diesel TPP;-28.700886;-49.387739;1.2554E-12;0.00130708;0.00065354
DAMYLLER;Diesel TPP;-28.654554;-49.418580;1.2554E-12;0.00130708;0.00065354
MILHO DE OURO;Diesel TPP;-23.654732;-46.864804;1.2554E-12;0.00130708;0.00065354
TEXFIO;Diesel TPP;-26.444284;-49.120667;1.2554E-12;0.00130708;0.00065354
LATICÍNIOS REZENDE;Diesel TPP;-18.122385;-40.363385;1.2554E-12;0.00130708;0.00065354
MAIO EMPREENDIMENTOS E CONSTRUÇÕES;Diesel TPP;-20.014724;-43.906125;1.2554E-12;0.00130708;0.00065354
VAZ E OLIVEIRA;Diesel TPP;-7.628970;-48.420026;1.2554E-12;0.00130708;0.00065354
HOSPITAL E MATERNIDADE MED CENTER;Diesel TPP;-18.958338;-46.962247;1.2554E-12;0.00130708;0.00065354
ORGANIZAÇÃO SANTAMARIENSE;Diesel TPP;-29.656439;-53.809250;1.2554E-12;0.00130708;0.00065354
INDÚSTRIA E COMÉRCIO DE CALÇADOS SSANTOS;Diesel TPP;-27.271773;-48.841351;1.2554E-12;0.00130708;0.00065354
AUTO SERVIÇO FAÉ;Diesel TPP;-20.331025;-40.285758;1.2554E-12;0.00130708;0.00065354
SURUMÚ;Diesel TPP;4.206847;-60.860593;1.20114E-12;0.001250578;0.000625289
COMERCIAL DE ALIMENTOS MALUF;Diesel TPP;-19.909133;-49.366321;1.17581E-12;0.00122421;0.000612105
TERMAS DE ARAXÁ;Diesel TPP;-19.577952;-46.935401;1.17219E-12;0.001220443;0.000610222
FAST PRINT;Diesel TPP;-23.492329;-46.883724;1.17219E-12;0.001220443;0.000610222
ARARA;Diesel TPP;-3.099106;-61.809890;1.17219E-12;0.001220443;0.000610222
DAGOBERTO BARCELLOS;Diesel TPP;-30.516824;-53.481078;1.17219E-12;0.001220443;0.000610222
COOPERTINGA;Diesel TPP;-14.947819;-46.229857;1.17219E-12;0.001220443;0.000610222
ITAPETINGA;Diesel TPP;-15.236454;-40.232967;1.17219E-12;0.001220443;0.000610222
ITAPETINGA - FILIAL 04;Diesel TPP;-15.351614;-40.018950;1.17219E-12;0.001220443;0.000610222
ULFER;Diesel TPP;-23.443898;-46.369166;1.17219E-12;0.001220443;0.000610222
SADIA;Diesel TPP;-23.151034;-46.836491;1.17219E-12;0.001220443;0.000610222
BOVIMEX;Diesel TPP;-22.215456;-49.967260;1.17219E-12;0.001220443;0.000610222
AEROPORTO SANTOS DUMONT;Diesel TPP;-22.911567;-43.165776;1.17219E-12;0.001220443;0.000610222
ERICSSON TELECOMUNICAÇÕES;Diesel TPP;-23.556458;-46.658618;1.17219E-12;0.001220443;0.000610222
POLY EMBALAGENS;Diesel TPP;-12.792076;-38.397817;1.17219E-12;0.001220443;0.000610222
MALOCA TRAIRÃO;Diesel TPP;3.651955;-61.414223;1.15772E-12;0.001205376;0.000602688
MALOCA TRÊS CORAÇÕES;Diesel TPP;3.651306;-61.417582;1.15772E-12;0.001205376;0.000602688
SÃO FRANCISCO;Diesel TPP;3.359889;-59.840813;1.15772E-12;0.001205376;0.000602688
MORILLO;Diesel TPP;-23.427713;-46.549162;1.15772E-12;0.001205376;0.000602688
LINDÓIA;Diesel TPP;-3.137045;-58.429530;1.15772E-12;0.001205376;0.000602688
