Name;Sector;Lat;Long;SOx-low(Gg/year);SOx-high(Gg/year);SOx-mean(Gg/year)
DISTRIBUIDORA DE CARNES PATROCÍNIO AGROPECUÁRIA;Diesel TPP;-18.959962;-46.965680;0.002558095;0.008016451;0.005287273
PAULISTEX INDUSTRIAL;Diesel TPP;-7.920020;-34.865844;0.002558095;0.008016451;0.005287273
POTIGUARÁ;Diesel TPP;-15.596610;-39.867134;0.002558095;0.008016451;0.005287273
REGIONAL CENTRO SUL DE COMUNICAÇÃO;Diesel TPP;-19.740633;-47.947966;0.002544342;0.007973352;0.005258847
ALÉM PARAÍBA;Diesel TPP;-21.830914;-42.724390;0.002530589;0.007930253;0.005230421
GRANJA SÃO JOSÉ;Diesel TPP;-22.707105;-46.753440;0.002530589;0.007930253;0.005230421
SUPERMERCADOS ABC FORMIGA-MG;Diesel TPP;-20.468491;-45.420268;0.002530589;0.007930253;0.005230421
SUPERMERCADO JB DE FRUTAL;Diesel TPP;-20.010213;-48.940905;0.002530589;0.007930253;0.005230421
ABC;Diesel TPP;-20.701495;-44.824072;0.002530589;0.007930253;0.005230421
QUATRO M;Diesel TPP;-23.551275;-46.738425;0.002530589;0.007930253;0.005230421
JAPURÁ;Diesel TPP;-1.886506;-66.999837;0.002475576;0.007757856;0.005116716
ZEBU;Diesel TPP;-19.762282;-47.948481;0.002475576;0.007757856;0.005116716
BRAVO SERVIÇOS LOGÍSTICOS;Diesel TPP;-19.745438;-47.916194;0.002475576;0.007757856;0.005116716
MAQNELSON;Diesel TPP;-18.861329;-48.190872;0.00246086;0.00771174;0.0050863
TAMINAQUÁ;Diesel TPP;-3.582814;-66.424832;0.00240681;0.00754236;0.004974585
ÁGUIA DE HAIA;Diesel TPP;-23.597546;-46.605626;0.002343545;0.007344104;0.004843824
AEROPORTO INTERNACIONAL ZUMBI DOS PALMARES;Diesel TPP;-9.658063;-35.718190;0.002338044;0.007326864;0.004832454
ALTA GENETICS;Diesel TPP;-19.744791;-47.913619;0.002332543;0.007309624;0.004821084
HOTEL PRESIDENCIAL;Diesel TPP;-15.616544;-56.138062;0.002310538;0.007240666;0.004775602
VIER INDÚSTRIA E COMÉRCIO DO MATE;Diesel TPP;-25.869392;-50.381467;0.002310538;0.007240666;0.004775602
PLURITEC INDÚSTRIA E COMÉRCIO DE MÁQUINAS;Diesel TPP;-23.566184;-46.575838;0.002310538;0.007240666;0.004775602
POLY II;Diesel TPP;-12.777511;-38.391123;0.002310538;0.007240666;0.004775602
SUPERMERCADO MACLIV;Diesel TPP;-26.225414;-51.087331;0.002310538;0.007240666;0.004775602
POSTO RODRIGUES MACEDO;Diesel TPP;-19.692825;-46.158295;0.002200512;0.006895872;0.004548192
VISTA ALEGRE;Diesel TPP;1.814660;-61.152861;0.002200512;0.006895872;0.004548192
ISOLET;Diesel TPP;-23.258124;-47.289113;0.002200512;0.006895872;0.004548192
AEROPORTO DE MONTES CLAROS - MÁRIO RIBEIRO;Diesel TPP;-16.737462;-43.853747;0.002200512;0.006895872;0.004548192
CONTÃO;Diesel TPP;4.479754;-61.139874;0.002200512;0.006895872;0.004548192
BG NORTE PETRÓLEO;Diesel TPP;-23.493971;-46.356807;0.002145499;0.006723475;0.004434487
DEMARCAÇÃO;Diesel TPP;-8.767913;-63.810618;0.002145499;0.006723475;0.004434487
SANTA CATARINA;Diesel TPP;-8.781146;-63.887008;0.002131746;0.006680376;0.004406061
SANTA CASA PASSOS;Diesel TPP;-20.701072;-46.612585;0.00210424;0.006594178;0.004349209
GAMA;Diesel TPP;-22.663681;-50.408739;0.001980461;0.006206285;0.004093373
AEROPORTO DE CAMPOS - SBCP;Diesel TPP;-21.772155;-41.345496;0.001980461;0.006206285;0.004093373
DAVANTI;Diesel TPP;-22.294622;-49.543827;0.001980461;0.006206285;0.004093373
CARVALHO E FILHOS;Diesel TPP;-19.476374;-42.565624;0.001980461;0.006206285;0.004093373
RODOVIAS INTEGRADAS DO OESTE 2;Diesel TPP;-23.116500;-48.608260;0.001980461;0.006206285;0.004093373
IWAMOTO;Diesel TPP;-23.554755;-46.784400;0.001980461;0.006206285;0.004093373
SUPERMERCADO SÃO FRANCISCO;Diesel TPP;-19.690174;-51.174538;0.001980461;0.006206285;0.004093373
RODOVIAS INTEGRADAS DO OESTE 1;Diesel TPP;-23.312641;-48.014139;0.001980461;0.006206285;0.004093373
AEROPORTO DE TEFÉ;Diesel TPP;-3.361083;-64.734237;0.001980461;0.006206285;0.004093373
CONSTRUÇÃO SUPERMERCADO;Diesel TPP;-17.863736;-41.487979;0.001980461;0.006206285;0.004093373
CIEMIL;Diesel TPP;-14.838592;-40.827871;0.001980461;0.006206285;0.004093373
JORNAL DA CIDADE;Diesel TPP;-22.331053;-49.075089;0.001952954;0.006120086;0.00403652
AGÊNCIA DE SÃO JOSÉ DOS CAMPOS - BANCO DO BRASIL SA;Diesel TPP;-23.100166;-45.927557;0.001925448;0.006033888;0.003979668
DTCEA-CZ;Diesel TPP;-7.610214;-72.660090;0.001870435;0.005861491;0.003865963
DTCEA-EI II;Diesel TPP;-6.826610;-70.230444;0.001870435;0.005861491;0.003865963
DTCEA-GM II;Diesel TPP;-10.763436;-65.321608;0.001870435;0.005861491;0.003865963
RODOVIAS INTEGRADAS DO OESTE 6;Diesel TPP;-22.832718;-49.103641;0.001870435;0.005861491;0.003865963
DTCEA-EP II;Diesel TPP;-15.845315;-58.470504;0.001870435;0.005861491;0.003865963
OSMAR TREVISAN JUNIOR;Diesel TPP;-19.869520;-47.421011;0.001870435;0.005861491;0.003865963
DTCEA-SI II;Diesel TPP;-11.865210;-55.500068;0.001870435;0.005861491;0.003865963
DTCEA-TF II;Diesel TPP;-3.364853;-64.709175;0.001870435;0.005861491;0.003865963
SMTE - SUBESTAÇÃO ARAGUARI;Diesel TPP;-18.651909;-48.209098;0.001856682;0.005818392;0.003837537
TRITÍCOLA FREDERICO WESTPHALEN;Diesel TPP;-27.359962;-53.391273;0.00184843;0.005792532;0.003820481
XIMANGO;Diesel TPP;-28.929224;-52.117555;0.001842929;0.005775293;0.003809111
JAVANESA MALHAS;Diesel TPP;-26.264560;-48.902721;0.001842929;0.005775293;0.003809111
MARTINS E FILHO;Diesel TPP;-19.823901;-44.587900;0.001842929;0.005775293;0.003809111
MARIA DOS SANTOS BRITO;Diesel TPP;-2.916989;-41.745297;0.001842929;0.005775293;0.003809111
INDÚSTRIA PANIFICADORA;Diesel TPP;-18.566087;-46.526236;0.001842929;0.005775293;0.003809111
POSTO MIME;Diesel TPP;-27.259752;-49.923903;0.001842929;0.005775293;0.003809111
CONTUR;Diesel TPP;-5.848068;-35.693789;0.001842929;0.005775293;0.003809111
SANTA CASA SÃO SEBASTIÃO;Diesel TPP;-20.920476;-46.957883;0.001842929;0.005775293;0.003809111
TERESINA POINT;Diesel TPP;-5.111218;-42.784999;0.001842929;0.005775293;0.003809111
ZEBU CARNES;Diesel TPP;-19.769234;-47.958995;0.001842929;0.005775293;0.003809111
SUPERMERCADOS ABC;Diesel TPP;-20.293344;-45.532909;0.001815422;0.005689094;0.003752258
PEDRAS NEGRAS;Diesel TPP;-2.800611;-57.062474;0.001815422;0.005689094;0.003752258
AEROPORTO INTERNACIONAL DE PONTA PORÃ;Diesel TPP;-22.511919;-55.729636;0.001787916;0.005602896;0.003695406
BENEVIDES;Diesel TPP;-1.359184;-48.228638;0.00176041;0.005516698;0.003638554
DTCEA-BV;Diesel TPP;2.836449;-60.653286;0.00176041;0.005516698;0.003638554
DTCEA-0I;Diesel TPP;3.827250;-51.825049;0.00176041;0.005516698;0.003638554
AEROPORTO INTERNACIONAL DE PELOTAS;Diesel TPP;-31.719633;-52.295826;0.00176041;0.005516698;0.003638554
DTCEA-UA;Diesel TPP;-0.110333;-67.078991;0.00176041;0.005516698;0.003638554
AEROPORTO INTERNACIONAL DE TABATINGA;Diesel TPP;-4.233167;-69.903977;0.00176041;0.005516698;0.003638554
AEROPORTO DE UBERABA;Diesel TPP;-19.737891;-47.936336;0.00176041;0.005516698;0.003638554
MINIBOX PALMEIRAS;Diesel TPP;-18.849632;-48.295242;0.00171915;0.0053874;0.003553275
RUDNICK & CIA LTDA;Diesel TPP;-26.353195;-48.828563;0.00167789;0.005258102;0.003467996
HOSPITAL SANTO ANTÔNIO;Diesel TPP;-18.632065;-48.211330;0.001650384;0.005171904;0.003411144
VILA VILENA;Diesel TPP;3.365201;-59.813003;0.001650384;0.005171904;0.003411144
IS SUPERMERCADOS;Diesel TPP;-28.605104;-49.336666;0.001650384;0.005171904;0.003411144
IS SUPERMERCADOS;Diesel TPP;-28.584315;-49.326031;0.001650384;0.005171904;0.003411144
MACTRONIC ELETRÔNICA E HIDRÁULICA;Diesel TPP;-22.202425;-49.649999;0.001650384;0.005171904;0.003411144
CERÂMICA ITUIUTABA;Diesel TPP;-18.988818;-49.441497;0.001650384;0.005171904;0.003411144
SMTE - SUBESTAÇÃO PARACATU;Diesel TPP;-17.228168;-46.866955;0.001650384;0.005171904;0.003411144
MÉRITOR;Diesel TPP;-23.619479;-46.692632;0.001650384;0.005171904;0.003411144
INJ-TAMP;Diesel TPP;-23.508645;-47.464784;0.001650384;0.005171904;0.003411144
HOSPITAL SÃO MARCOS DE UBERABA;Diesel TPP;-19.716562;-47.974101;0.001650384;0.005171904;0.003411144
SUPERMERCADO SÃO PEDRO;Diesel TPP;-28.519709;-49.315202;0.001650384;0.005171904;0.003411144
DAN INN HOTEL UBERABA;Diesel TPP;-19.729603;-47.893878;0.001595371;0.004999507;0.003297439
BEJA;Diesel TPP;-19.594287;-46.951708;0.001554112;0.00487021;0.003212161
EMASA;Diesel TPP;-15.882468;-52.259025;0.001554112;0.00487021;0.003212161
MANGUEIRA COMÉRCIO E DERIVADOS DE PETRÓLEO;Diesel TPP;-18.179543;-47.951039;0.001554112;0.00487021;0.003212161
SUPERMERCADO SILVEIRA;Diesel TPP;-19.483737;-46.558664;0.001554112;0.00487021;0.003212161
SCHALOM HOTEL;Diesel TPP;-5.488185;-47.502816;0.001554112;0.00487021;0.003212161
COMERCIAL ZIMDARS;Diesel TPP;-22.215138;-49.968633;0.001554112;0.00487021;0.003212161
PRAIAMAR;Diesel TPP;-5.802807;-35.192795;0.001554112;0.00487021;0.003212161
GUIDOLIN;Diesel TPP;-23.522421;-46.695461;0.001554112;0.00487021;0.003212161
CLÍNICA DE DOENÇAS RENAIS DE TUBARÃO;Diesel TPP;-28.489660;-49.025881;0.001554112;0.00487021;0.003212161
RIACHUELO UBERABA;Diesel TPP;-19.741441;-47.933204;0.001554112;0.00487021;0.003212161
MARTINS E SÁ;Diesel TPP;-19.465368;-42.574551;0.001551361;0.00486159;0.003206475
HORT MAIS HORTIFRUTI;Diesel TPP;-23.552952;-46.584225;0.001540358;0.00482711;0.003183734
HOSPITAL SÃO DOMINGOS;Diesel TPP;-18.869776;-48.227951;0.001540358;0.00482711;0.003183734
CONDOMÍNIO EDIFÍCIO ASAS DE BUTTERFLY;Diesel TPP;-23.549018;-46.573175;0.001512852;0.004740912;0.003126882
SERRA GRANDE II;Diesel TPP;2.619407;-60.596472;0.001485346;0.004654714;0.00307003
LAS BRISAS;Diesel TPP;-23.534469;-46.698208;0.001444086;0.004525416;0.002984751
SUCUNDURÍ;Diesel TPP;-7.622365;-59.489429;0.00137532;0.00430992;0.00284262
AYAPUÁ;Diesel TPP;-4.601345;-61.882153;0.00137532;0.00430992;0.00284262
AUXILIADORA;Diesel TPP;-7.507448;-63.040983;0.00137532;0.00430992;0.00284262
RESIDENCIAL BOSQUE DO TABOÃO CONDOMÍNIO LARANJEIRA;Diesel TPP;-23.609422;-46.789242;0.00137532;0.00430992;0.00284262
CARDIOCENTRO;Diesel TPP;-23.005539;-45.555845;0.00137532;0.00430992;0.00284262
EMBRATEL;Diesel TPP;-19.759698;-47.949683;0.00137532;0.00430992;0.00284262
SÃO SEBASTIÃO;Diesel TPP;-8.728890;-63.864520;0.001347814;0.004223722;0.002785768
TABAJARA;Diesel TPP;-9.228587;-61.888935;0.00133406;0.004180622;0.002757341
AEROPORTO DE JACAREPAGUÁ;Diesel TPP;-22.989042;-43.370201;0.001320307;0.004137523;0.002728915
CONDOMÍNIO RESIDENCIAL MAIS VERDE & ARTE;Diesel TPP;-23.596848;-46.590341;0.001279048;0.004008226;0.002643637
RODOVIAS INTEGRADAS DO OESTE 10;Diesel TPP;-23.108557;-48.921482;0.001265294;0.003965126;0.00261521
RODOVIAS INTEGRADAS DO OESTE 7;Diesel TPP;-24.006126;-48.351134;0.001265294;0.003965126;0.00261521
RIACHUELO - UNIDADE CONTAGEM;Diesel TPP;-19.905425;-44.071014;0.001265294;0.003965126;0.00261521
RODOVIAS INTEGRADAS DO OESTE 4;Diesel TPP;-23.589646;-48.054192;0.001265294;0.003965126;0.00261521
RODOVIAS INTEGRADAS DO OESTE 5;Diesel TPP;-24.117397;-49.321076;0.001265294;0.003965126;0.00261521
HOSPITAL SÃO JOSÉ - SSVP;Diesel TPP;-18.953429;-49.455917;0.001265294;0.003965126;0.00261521
RODOVIAS INTEGRADAS DO OESTE 9;Diesel TPP;-23.608016;-47.794045;0.001265294;0.003965126;0.00261521
RODOVIAS INTEGRADAS DO OESTE 8;Diesel TPP;-23.922590;-48.698072;0.001265294;0.003965126;0.00261521
RODOVIAS INTEGRADAS DO OESTE 3;Diesel TPP;-23.383745;-47.886680;0.001265294;0.003965126;0.00261521
ITAPURU;Diesel TPP;-4.604082;-61.882496;0.001237788;0.003878928;0.002558358
BELO MONTE;Diesel TPP;-6.523843;-64.387853;0.001237788;0.003878928;0.002558358
HOTEL TENDA;Diesel TPP;-22.197338;-49.936876;0.001210282;0.00379273;0.002501506
ARIXI;Diesel TPP;-3.517972;-61.792579;0.001169022;0.003663432;0.002416227
LAVANDERIA ALBA;Diesel TPP;-15.590575;-56.127209;0.001155269;0.003620333;0.002387801
AEROPORTO DE SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.096376;-45.900092;0.001155269;0.003620333;0.002387801
HUMBERTO ALVES;Diesel TPP;-18.865227;-48.337127;0.001127762;0.003534134;0.002330948
ALTAMIRA;Diesel TPP;-3.202584;-52.218866;0.001100256;0.003447936;0.002274096
SURUCUCU;Diesel TPP;3.198701;-63.387887;0.001100256;0.003447936;0.002274096
BARREIRA DO ANDIRÁ;Diesel TPP;-3.079869;-57.191379;0.001100256;0.003447936;0.002274096
PETROLINA DO NORTE;Diesel TPP;1.828096;-61.135841;0.001100256;0.003447936;0.002274096
FRIDEL;Diesel TPP;-19.907044;-44.069475;0.001100256;0.003447936;0.002274096
CONDOMÍNIO EDIFÍCIO ALTOS DO ESTORIL;Diesel TPP;-23.578356;-46.799849;0.001100256;0.003447936;0.002274096
SANTANA DO UATUMÃ;Diesel TPP;-2.558198;-57.866402;0.001100256;0.003447936;0.002274096
POSTO ALINE;Diesel TPP;-18.924345;-48.349487;0.001100256;0.003447936;0.002274096
SMTE - SUBESTAÇÃO BOM DESPACHO;Diesel TPP;-19.746350;-45.280038;0.00103149;0.00323244;0.002131965
SMTE - SUBESTAÇÃO SÃO GOTARDO;Diesel TPP;-19.308005;-46.044099;0.00103149;0.00323244;0.002131965
ART CI;Diesel TPP;-23.541263;-46.658335;0.001003984;0.003146242;0.002075113
HOSPITAL SANTA CATARINA;Diesel TPP;-18.843134;-48.289749;0.001003984;0.003146242;0.002075113
NAPOLEÃO;Diesel TPP;3.917575;-59.652120;0.00099023;0.003103142;0.002046686
MUTUM;Diesel TPP;4.597007;-60.169333;0.00099023;0.003103142;0.002046686
TEPEQUEM;Diesel TPP;3.747162;-62.263007;0.000893958;0.002801448;0.001847703
VILA SÃO JOSÉ;Diesel TPP;1.802824;-61.148077;0.000893958;0.002801448;0.001847703
SYSTEM MARKETING;Diesel TPP;-23.532408;-46.804999;0.000893958;0.002801448;0.001847703
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE POÇOS DE CALDAS;Diesel TPP;-21.797504;-46.553920;0.000893958;0.002801448;0.001847703
CONDOMÍNIO EDIFÍCIO HILARION;Diesel TPP;-23.630625;-46.563656;0.000893958;0.002801448;0.001847703
HOSPITAL DAS CLÍNICAS;Diesel TPP;-23.091323;-45.909705;0.000893958;0.002801448;0.001847703
HBC - HOSPITAL BRASIL CENTRAL;Diesel TPP;-18.853531;-48.173019;0.000893958;0.002801448;0.001847703
SOCÓ;Diesel TPP;4.537664;-60.392159;0.000893958;0.002801448;0.001847703
MALOCA DA RAPOSA;Diesel TPP;3.843725;-59.642748;0.000880205;0.002758349;0.001819277
AEROPORTO INTERNACIONAL AUGUSTO SEVERO - SUB-ESTAÇÃO PRÉDIO ANEXO OPERACIONAL;Diesel TPP;-5.937805;-35.282855;0.000880205;0.002758349;0.001819277
SUPERMERCADO MENEGATTI;Diesel TPP;-25.004124;-53.475240;0.000852698;0.00267215;0.001762424
HOSPITAL ANTÔNIO AFONSO;Diesel TPP;-23.298153;-45.961235;0.000852698;0.00267215;0.001762424
29 DE OUTUBRO;Diesel TPP;-26.480552;-49.100754;0.000852698;0.00267215;0.001762424
GENERAL LECOR;Diesel TPP;-23.586622;-46.602359;0.000852698;0.00267215;0.001762424
TUIUTI OFFICE TOWER;Diesel TPP;-23.535855;-46.575443;0.000852698;0.00267215;0.001762424
CONDOMÍNIO EDIFÍCIO MARQUES DE CASTELA;Diesel TPP;-23.584106;-46.619930;0.000852698;0.00267215;0.001762424
HOSPITAL REGIONAL DOM BOSCO;Diesel TPP;-19.586363;-46.938319;0.000825192;0.002585952;0.001705572
RIACHUELO - UNIDADE BETIM;Diesel TPP;-19.957062;-44.194581;0.000825192;0.002585952;0.001705572
PANACARICA;Diesel TPP;1.815144;-61.139002;0.000825192;0.002585952;0.001705572
FAZENDA CACHOEIRA;Diesel TPP;-11.037371;-45.181919;0.000825192;0.002585952;0.001705572
CDHU - COMP DESENV HAB E URBANO EST SP;Diesel TPP;-23.162048;-45.786108;0.000825192;0.002585952;0.001705572
RADIOCLÍNICA;Diesel TPP;-18.933438;-48.326141;0.000825192;0.002585952;0.001705572
LIDERPETRO;Diesel TPP;-18.844434;-48.261596;0.000825192;0.002585952;0.001705572
VILA CACHOEIRINHA;Diesel TPP;1.843790;-61.120461;0.000783932;0.002456654;0.001620293
MARACANÃ;Diesel TPP;3.825774;-59.653494;0.000781182;0.002448035;0.001614608
AEROPORTO DE BAGÉ;Diesel TPP;-31.337107;-54.096428;0.000742673;0.002327357;0.001535015
CONCEIÇÃO DA GALERA;Diesel TPP;-8.801673;-63.895934;0.00072892;0.002284258;0.001506589
FÁBRICA DE AÇÚCAR;Diesel TPP;-22.746726;-50.585441;0.00072892;0.002284258;0.001506589
TERRA NOVA;Diesel TPP;-3.198154;-59.825203;0.00068766;0.00215496;0.00142131
MALOCA DO ARAÇÁ;Diesel TPP;3.652222;-61.410739;0.000660154;0.002068762;0.001364458
MALOCA ARAÇÁ DO AMAJARI;Diesel TPP;3.755451;-62.243621;0.000660154;0.002068762;0.001364458
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE BAURU;Diesel TPP;-22.323908;-49.091397;0.000660154;0.002068762;0.001364458
MALOCA MALACACHETA;Diesel TPP;2.605207;-60.605589;0.000660154;0.002068762;0.001364458
VILA CAÍCUBI;Diesel TPP;1.796781;-61.142660;0.000660154;0.002068762;0.001364458
AEROPORTO DE JUIZ DE FORA;Diesel TPP;-21.790439;-43.345270;0.000660154;0.002068762;0.001364458
MALOCA BOCA DA MATA;Diesel TPP;4.474941;-61.133130;0.000660154;0.002068762;0.001364458
SACAÍ;Diesel TPP;0.938144;-60.439832;0.000660154;0.002068762;0.001364458
ÁGUA FRIA;Diesel TPP;4.599868;-60.174117;0.000660154;0.002068762;0.001364458
VILA MENINO JESUS;Diesel TPP;-23.110986;-45.685509;0.000605141;0.001896365;0.001250753
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE PRESIDENTE PRUDENTE;Diesel TPP;-22.162667;-51.357222;0.000605141;0.001896365;0.001250753
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE RIBEIRÃO PRETO;Diesel TPP;-21.136911;-47.726122;0.000605141;0.001896365;0.001250753
PPD;Diesel TPP;-23.531234;-46.601734;0.000577634;0.001810166;0.0011939
BARCELOS;Diesel TPP;-0.978674;-62.923744;0.000550128;0.001723968;0.001137048
FEDERAÇÃO NACIONAL COMUNIDADE EVANGÉLICA SARA NOSSA TERRA;Diesel TPP;-15.655760;-47.797318;0.000550128;0.001723968;0.001137048
CARAUARI;Diesel TPP;-4.874147;-66.873862;0.000550128;0.001723968;0.001137048
VOR-TARUMÃ;Diesel TPP;-3.028549;-59.891573;0.000550128;0.001723968;0.001137048
MARABÁ;Diesel TPP;-5.366764;-49.108905;0.000550128;0.001723968;0.001137048
DTCEA-TS II;Diesel TPP;-1.907367;-55.511842;0.000550128;0.001723968;0.001137048
TROMBETAS;Diesel TPP;-1.750875;-55.859575;0.000550128;0.001723968;0.001137048
CLÍNICA RUBENS LUÍS COSTA;Diesel TPP;-21.974257;-47.425298;0.000550128;0.001723968;0.001137048
JUNDIÁ;Diesel TPP;0.987050;-60.466853;0.000550128;0.001723968;0.001137048
TECNOCOMP;Diesel TPP;-23.734043;-46.579143;0.000550128;0.001723968;0.001137048
AUAD MINGIONE;Diesel TPP;-23.496556;-46.623268;0.000550128;0.001723968;0.001137048
C & A MODAS;Diesel TPP;-23.527777;-46.679410;0.000550128;0.001723968;0.001137048
JOSÉ EDUARDO PRATES;Diesel TPP;-23.582532;-46.623364;0.000550128;0.001723968;0.001137048
EMATEX INDUSTRIAL E COMERCIAL;Diesel TPP;-19.875581;-43.894737;0.000508868;0.00159467;0.001051769
MAICI;Diesel TPP;-8.710056;-63.867781;0.000467609;0.001465373;0.000966491
NOVA ESPERANÇA;Diesel TPP;3.357182;-59.841281;0.000440102;0.001379174;0.000909638
MALOCA DO MANOÁ;Diesel TPP;3.368971;-59.836521;0.000440102;0.001379174;0.000909638
ARAÇÁ;Diesel TPP;4.031834;-59.922568;0.000440102;0.001379174;0.000909638
AEROPORTO INTERNACIONAL AUGUSTO SEVERO - SCI;Diesel TPP;-5.896825;-35.216937;0.000440102;0.001379174;0.000909638
CROMEX;Diesel TPP;-23.511043;-46.673330;0.000440102;0.001379174;0.000909638
AEROPORTO DE CARLOS PRATES;Diesel TPP;-19.935624;-43.946235;0.000398843;0.001249877;0.00082436
VILA REMANSO;Diesel TPP;0.956360;-60.420725;0.000363084;0.001137819;0.000750452
LAGO GRANDE;Diesel TPP;1.829124;-61.129804;0.000357583;0.001120579;0.000739081
AEROPORTO DE BELO HORIZONTE - PAMPULHA II;Diesel TPP;-19.931105;-43.885811;0.000330077;0.001034381;0.000682229
AEROPORTO DE BELO HORIZONTE - PAMPULHA III;Diesel TPP;-19.950469;-43.907097;0.000330077;0.001034381;0.000682229
MALOCA VISTA ALEGRE;Diesel TPP;2.843307;-60.661526;0.000330077;0.001034381;0.000682229
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE BONSUCESSO;Diesel TPP;-24.320002;-49.143108;0.000330077;0.001034381;0.000682229
VILA ANTÔNIO CAMPOS;Diesel TPP;2.609751;-60.608094;0.000330077;0.001034381;0.000682229
TERRA PRETA;Diesel TPP;1.813385;-61.141018;0.000330077;0.001034381;0.000682229
SANTA MARIA DO XERUINI;Diesel TPP;1.861242;-61.122759;0.000330077;0.001034381;0.000682229
UNIDADE DE TRÁFEGO AÉREO CAUCAIA (UTA-PCI);Diesel TPP;-3.728950;-38.669377;0.000330077;0.001034381;0.000682229
MALOCA FLEXAL;Diesel TPP;3.850576;-59.667467;0.000330077;0.001034381;0.000682229
MALOCA GUARIBA;Diesel TPP;3.858797;-59.682574;0.000330077;0.001034381;0.000682229
OLHO D´AGUA;Diesel TPP;3.862770;-59.700186;0.000330077;0.001034381;0.000682229
MALOCA SANTA ROSA;Diesel TPP;4.481153;-61.134119;0.000330077;0.001034381;0.000682229
SAMAÚMA;Diesel TPP;0.931793;-60.440518;0.000330077;0.001034381;0.000682229
VILA FLORESTA;Diesel TPP;0.938698;-60.383682;0.000330077;0.001034381;0.000682229
VILA ITAQUERA;Diesel TPP;0.945389;-60.375297;0.000330077;0.001034381;0.000682229
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE REDE SERRA-MAR;Diesel TPP;-23.937028;-46.351089;0.000330077;0.001034381;0.000682229
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE SOROCABA;Diesel TPP;-23.489124;-47.494996;0.000330077;0.001034381;0.000682229
UNIDADE DE TRÁFEGO AÉREO URUBURETAMA(UTA-URT);Diesel TPP;-3.621685;-39.512526;0.000330077;0.001034381;0.000682229
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE COXIM;Diesel TPP;-18.507409;-54.750792;0.00030257;0.000948182;0.000625376
PIUM;Diesel TPP;3.389021;-59.826050;0.000247558;0.000775786;0.000511672
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) VARGINHA;Diesel TPP;-21.569738;-45.432852;0.000247558;0.000775786;0.000511672
UNIDADE DE NAVEGAÇÃO AÉREA DE BRAGANÇA PAULISTA NDB;Diesel TPP;-22.900279;-46.626290;0.000242056;0.000758546;0.000500301
AEROPORTO DE URUBUPUNGÁ;Diesel TPP;-20.876856;-51.485520;0.000242056;0.000758546;0.000500301
UNIDADE DE NAVEGAÇÃO AÉREA DO RIO CLARO;Diesel TPP;-22.416682;-47.598306;0.000242056;0.000758546;0.000500301
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE SANTANA DO PARNAÍBA;Diesel TPP;-23.445526;-46.920239;0.000242056;0.000758546;0.000500301
SOPLAST;Diesel TPP;-23.749127;-46.587383;0.000220051;0.000689587;0.000454819
XUMINA;Diesel TPP;3.970186;-60.084617;0.000198046;0.000620628;0.000409337
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE BRAGANÇA PAULISTA;Diesel TPP;-22.905339;-46.549385;0.000165038;0.00051719;0.000341114
UNIDADE DE NAVEGAÇÃO AÉREA DE BRAGANÇA PAULISTA VOR;Diesel TPP;-22.885097;-46.640022;0.000165038;0.00051719;0.000341114
QUALIFUND;Diesel TPP;-23.249765;-47.296838;0.000151285;0.000474091;0.000312688
JACAMIM;Diesel TPP;3.358518;-59.840469;0.000137532;0.000430992;0.000284262
CANAUANIM;Diesel TPP;2.600324;-60.617342;0.000137532;0.000430992;0.000284262
SÃO FRANCISCO DO BAIXO RIO BRANCO;Diesel TPP;1.794080;-61.141497;0.000137532;0.000430992;0.000284262
VILA DA PENHA;Diesel TPP;2.582162;-62.159121;0.000137532;0.000430992;0.000284262
VILA MILAGRE;Diesel TPP;3.942786;-59.943168;0.000137532;0.000430992;0.000284262
VILA DONA COTA;Diesel TPP;0.920522;-60.429463;0.000137532;0.000430992;0.000284262
MALOCA SÃO MARCOS;Diesel TPP;2.786624;-60.737589;8.25192E-05;0.000258595;0.000170557
MALOCA DA BALA;Diesel TPP;3.888941;-59.652361;8.25192E-05;0.000258595;0.000170557
MALOCA MOSCOW;Diesel TPP;3.367391;-59.835984;6.60154E-05;0.000206876;0.000136446
ALFREDO L P JR E OUTROS;Diesel TPP;-23.032398;-45.612493;3.0257E-05;9.48182E-05;6.25376E-05
POSTO CIDADE DAS PRAIAS;Diesel TPP;-28.613913;-49.028309;3.30077E-06;1.03438E-05;6.82229E-06
TRÊS CORAÇÕES;Diesel TPP;3.738321;-62.252719;NA;NA;NA
