Name;Sector;Lat;Long;CO-low(Gg/year);CO-high(Gg/year);CO-mean(Gg/year)
ZEBU;Diesel TPP;-19.762282;-47.948481;0.002081376;0.00528228;0.003681828
BRAVO SERVIÇOS LOGÍSTICOS;Diesel TPP;-19.745438;-47.916194;0.002081376;0.00528228;0.003681828
MAQNELSON;Diesel TPP;-18.861329;-48.190872;0.002069003;0.00525088;0.003659942
TAMINAQUÁ;Diesel TPP;-3.582814;-66.424832;0.00202356;0.00513555;0.003579555
ÁGUIA DE HAIA;Diesel TPP;-23.597546;-46.605626;0.001970369;0.005000558;0.003485464
AEROPORTO INTERNACIONAL ZUMBI DOS PALMARES;Diesel TPP;-9.658063;-35.718190;0.001965744;0.00498882;0.003477282
ALTA GENETICS;Diesel TPP;-19.744791;-47.913619;0.001961119;0.004977082;0.0034691
HOTEL PRESIDENCIAL;Diesel TPP;-15.616544;-56.138062;0.001942618;0.004930128;0.003436373
VIER INDÚSTRIA E COMÉRCIO DO MATE;Diesel TPP;-25.869392;-50.381467;0.001942618;0.004930128;0.003436373
PLURITEC INDÚSTRIA E COMÉRCIO DE MÁQUINAS;Diesel TPP;-23.566184;-46.575838;0.001942618;0.004930128;0.003436373
POLY II;Diesel TPP;-12.777511;-38.391123;0.001942618;0.004930128;0.003436373
SUPERMERCADO MACLIV;Diesel TPP;-26.225414;-51.087331;0.001942618;0.004930128;0.003436373
POSTO RODRIGUES MACEDO;Diesel TPP;-19.692825;-46.158295;0.001850112;0.00469536;0.003272736
VISTA ALEGRE;Diesel TPP;1.814660;-61.152861;0.001850112;0.00469536;0.003272736
ISOLET;Diesel TPP;-23.258124;-47.289113;0.001850112;0.00469536;0.003272736
AEROPORTO DE MONTES CLAROS - MÁRIO RIBEIRO;Diesel TPP;-16.737462;-43.853747;0.001850112;0.00469536;0.003272736
CONTÃO;Diesel TPP;4.479754;-61.139874;0.001850112;0.00469536;0.003272736
BG NORTE PETRÓLEO;Diesel TPP;-23.493971;-46.356807;0.001803859;0.004577976;0.003190918
DEMARCAÇÃO;Diesel TPP;-8.767913;-63.810618;0.001803859;0.004577976;0.003190918
SANTA CATARINA;Diesel TPP;-8.781146;-63.887008;0.001792296;0.00454863;0.003170463
SANTA CASA PASSOS;Diesel TPP;-20.701072;-46.612585;0.00176917;0.004489938;0.003129554
GAMA;Diesel TPP;-22.663681;-50.408739;0.001665101;0.004225824;0.002945462
AEROPORTO DE CAMPOS - SBCP;Diesel TPP;-21.772155;-41.345496;0.001665101;0.004225824;0.002945462
DAVANTI;Diesel TPP;-22.294622;-49.543827;0.001665101;0.004225824;0.002945462
CARVALHO E FILHOS;Diesel TPP;-19.476374;-42.565624;0.001665101;0.004225824;0.002945462
RODOVIAS INTEGRADAS DO OESTE 2;Diesel TPP;-23.116500;-48.608260;0.001665101;0.004225824;0.002945462
IWAMOTO;Diesel TPP;-23.554755;-46.784400;0.001665101;0.004225824;0.002945462
SUPERMERCADO SÃO FRANCISCO;Diesel TPP;-19.690174;-51.174538;0.001665101;0.004225824;0.002945462
RODOVIAS INTEGRADAS DO OESTE 1;Diesel TPP;-23.312641;-48.014139;0.001665101;0.004225824;0.002945462
AEROPORTO DE TEFÉ;Diesel TPP;-3.361083;-64.734237;0.001665101;0.004225824;0.002945462
CONSTRUÇÃO SUPERMERCADO;Diesel TPP;-17.863736;-41.487979;0.001665101;0.004225824;0.002945462
CIEMIL;Diesel TPP;-14.838592;-40.827871;0.001665101;0.004225824;0.002945462
JORNAL DA CIDADE;Diesel TPP;-22.331053;-49.075089;0.001641974;0.004167132;0.002904553
AGÊNCIA DE SÃO JOSÉ DOS CAMPOS - BANCO DO BRASIL SA;Diesel TPP;-23.100166;-45.927557;0.001618848;0.00410844;0.002863644
DTCEA-CZ;Diesel TPP;-7.610214;-72.660090;0.001572595;0.003991056;0.002781826
DTCEA-EI II;Diesel TPP;-6.826610;-70.230444;0.001572595;0.003991056;0.002781826
DTCEA-GM II;Diesel TPP;-10.763436;-65.321608;0.001572595;0.003991056;0.002781826
RODOVIAS INTEGRADAS DO OESTE 6;Diesel TPP;-22.832718;-49.103641;0.001572595;0.003991056;0.002781826
DTCEA-EP II;Diesel TPP;-15.845315;-58.470504;0.001572595;0.003991056;0.002781826
OSMAR TREVISAN JUNIOR;Diesel TPP;-19.869520;-47.421011;0.001572595;0.003991056;0.002781826
DTCEA-SI II;Diesel TPP;-11.865210;-55.500068;0.001572595;0.003991056;0.002781826
DTCEA-TF II;Diesel TPP;-3.364853;-64.709175;0.001572595;0.003991056;0.002781826
SMTE - SUBESTAÇÃO ARAGUARI;Diesel TPP;-18.651909;-48.209098;0.001561032;0.00396171;0.002761371
TRITÍCOLA FREDERICO WESTPHALEN;Diesel TPP;-27.359962;-53.391273;0.001554094;0.003944102;0.002749098
XIMANGO;Diesel TPP;-28.929224;-52.117555;0.001549469;0.003932364;0.002740916
JAVANESA MALHAS;Diesel TPP;-26.264560;-48.902721;0.001549469;0.003932364;0.002740916
MARTINS E FILHO;Diesel TPP;-19.823901;-44.587900;0.001549469;0.003932364;0.002740916
MARIA DOS SANTOS BRITO;Diesel TPP;-2.916989;-41.745297;0.001549469;0.003932364;0.002740916
INDÚSTRIA PANIFICADORA;Diesel TPP;-18.566087;-46.526236;0.001549469;0.003932364;0.002740916
POSTO MIME;Diesel TPP;-27.259752;-49.923903;0.001549469;0.003932364;0.002740916
CONTUR;Diesel TPP;-5.848068;-35.693789;0.001549469;0.003932364;0.002740916
SANTA CASA SÃO SEBASTIÃO;Diesel TPP;-20.920476;-46.957883;0.001549469;0.003932364;0.002740916
TERESINA POINT;Diesel TPP;-5.111218;-42.784999;0.001549469;0.003932364;0.002740916
ZEBU CARNES;Diesel TPP;-19.769234;-47.958995;0.001549469;0.003932364;0.002740916
SUPERMERCADOS ABC;Diesel TPP;-20.293344;-45.532909;0.001526342;0.003873672;0.002700007
PEDRAS NEGRAS;Diesel TPP;-2.800611;-57.062474;0.001526342;0.003873672;0.002700007
AEROPORTO INTERNACIONAL DE PONTA PORÃ;Diesel TPP;-22.511919;-55.729636;0.001503216;0.00381498;0.002659098
BENEVIDES;Diesel TPP;-1.359184;-48.228638;0.00148009;0.003756288;0.002618189
DTCEA-BV;Diesel TPP;2.836449;-60.653286;0.00148009;0.003756288;0.002618189
DTCEA-0I;Diesel TPP;3.827250;-51.825049;0.00148009;0.003756288;0.002618189
AEROPORTO INTERNACIONAL DE PELOTAS;Diesel TPP;-31.719633;-52.295826;0.00148009;0.003756288;0.002618189
DTCEA-UA;Diesel TPP;-0.110333;-67.078991;0.00148009;0.003756288;0.002618189
AEROPORTO INTERNACIONAL DE TABATINGA;Diesel TPP;-4.233167;-69.903977;0.00148009;0.003756288;0.002618189
AEROPORTO DE UBERABA;Diesel TPP;-19.737891;-47.936336;0.00148009;0.003756288;0.002618189
MINIBOX PALMEIRAS;Diesel TPP;-18.849632;-48.295242;0.0014454;0.00366825;0.002556825
RUDNICK & CIA LTDA;Diesel TPP;-26.353195;-48.828563;0.00141071;0.003580212;0.002495461
HOSPITAL SANTO ANTÔNIO;Diesel TPP;-18.632065;-48.211330;0.001387584;0.00352152;0.002454552
VILA VILENA;Diesel TPP;3.365201;-59.813003;0.001387584;0.00352152;0.002454552
IS SUPERMERCADOS;Diesel TPP;-28.605104;-49.336666;0.001387584;0.00352152;0.002454552
IS SUPERMERCADOS;Diesel TPP;-28.584315;-49.326031;0.001387584;0.00352152;0.002454552
MACTRONIC ELETRÔNICA E HIDRÁULICA;Diesel TPP;-22.202425;-49.649999;0.001387584;0.00352152;0.002454552
CERÂMICA ITUIUTABA;Diesel TPP;-18.988818;-49.441497;0.001387584;0.00352152;0.002454552
SMTE - SUBESTAÇÃO PARACATU;Diesel TPP;-17.228168;-46.866955;0.001387584;0.00352152;0.002454552
MÉRITOR;Diesel TPP;-23.619479;-46.692632;0.001387584;0.00352152;0.002454552
INJ-TAMP;Diesel TPP;-23.508645;-47.464784;0.001387584;0.00352152;0.002454552
HOSPITAL SÃO MARCOS DE UBERABA;Diesel TPP;-19.716562;-47.974101;0.001387584;0.00352152;0.002454552
SUPERMERCADO SÃO PEDRO;Diesel TPP;-28.519709;-49.315202;0.001387584;0.00352152;0.002454552
DAN INN HOTEL UBERABA;Diesel TPP;-19.729603;-47.893878;0.001341331;0.003404136;0.002372734
BEJA;Diesel TPP;-19.594287;-46.951708;0.001306642;0.003316098;0.00231137
EMASA;Diesel TPP;-15.882468;-52.259025;0.001306642;0.003316098;0.00231137
MANGUEIRA COMÉRCIO E DERIVADOS DE PETRÓLEO;Diesel TPP;-18.179543;-47.951039;0.001306642;0.003316098;0.00231137
SUPERMERCADO SILVEIRA;Diesel TPP;-19.483737;-46.558664;0.001306642;0.003316098;0.00231137
SCHALOM HOTEL;Diesel TPP;-5.488185;-47.502816;0.001306642;0.003316098;0.00231137
COMERCIAL ZIMDARS;Diesel TPP;-22.215138;-49.968633;0.001306642;0.003316098;0.00231137
PRAIAMAR;Diesel TPP;-5.802807;-35.192795;0.001306642;0.003316098;0.00231137
GUIDOLIN;Diesel TPP;-23.522421;-46.695461;0.001306642;0.003316098;0.00231137
CLÍNICA DE DOENÇAS RENAIS DE TUBARÃO;Diesel TPP;-28.489660;-49.025881;0.001306642;0.003316098;0.00231137
RIACHUELO UBERABA;Diesel TPP;-19.741441;-47.933204;0.001306642;0.003316098;0.00231137
MARTINS E SÁ;Diesel TPP;-19.465368;-42.574551;0.001304329;0.003310229;0.002307279
HORT MAIS HORTIFRUTI;Diesel TPP;-23.552952;-46.584225;0.001295078;0.003286752;0.002290915
HOSPITAL SÃO DOMINGOS;Diesel TPP;-18.869776;-48.227951;0.001295078;0.003286752;0.002290915
CONDOMÍNIO EDIFÍCIO ASAS DE BUTTERFLY;Diesel TPP;-23.549018;-46.573175;0.001271952;0.00322806;0.002250006
SERRA GRANDE II;Diesel TPP;2.619407;-60.596472;0.001248826;0.003169368;0.002209097
LAS BRISAS;Diesel TPP;-23.534469;-46.698208;0.001214136;0.00308133;0.002147733
SUCUNDURÍ;Diesel TPP;-7.622365;-59.489429;0.00115632;0.0029346;0.00204546
AYAPUÁ;Diesel TPP;-4.601345;-61.882153;0.00115632;0.0029346;0.00204546
AUXILIADORA;Diesel TPP;-7.507448;-63.040983;0.00115632;0.0029346;0.00204546
RESIDENCIAL BOSQUE DO TABOÃO CONDOMÍNIO LARANJEIRA;Diesel TPP;-23.609422;-46.789242;0.00115632;0.0029346;0.00204546
CARDIOCENTRO;Diesel TPP;-23.005539;-45.555845;0.00115632;0.0029346;0.00204546
EMBRATEL;Diesel TPP;-19.759698;-47.949683;0.00115632;0.0029346;0.00204546
SÃO SEBASTIÃO;Diesel TPP;-8.728890;-63.864520;0.001133194;0.002875908;0.002004551
TABAJARA;Diesel TPP;-9.228587;-61.888935;0.00112163;0.002846562;0.001984096
AEROPORTO DE JACAREPAGUÁ;Diesel TPP;-22.989042;-43.370201;0.001110067;0.002817216;0.001963642
CONDOMÍNIO RESIDENCIAL MAIS VERDE & ARTE;Diesel TPP;-23.596848;-46.590341;0.001075378;0.002729178;0.001902278
RODOVIAS INTEGRADAS DO OESTE 10;Diesel TPP;-23.108557;-48.921482;0.001063814;0.002699832;0.001881823
RODOVIAS INTEGRADAS DO OESTE 7;Diesel TPP;-24.006126;-48.351134;0.001063814;0.002699832;0.001881823
RIACHUELO - UNIDADE CONTAGEM;Diesel TPP;-19.905425;-44.071014;0.001063814;0.002699832;0.001881823
RODOVIAS INTEGRADAS DO OESTE 4;Diesel TPP;-23.589646;-48.054192;0.001063814;0.002699832;0.001881823
RODOVIAS INTEGRADAS DO OESTE 5;Diesel TPP;-24.117397;-49.321076;0.001063814;0.002699832;0.001881823
HOSPITAL SÃO JOSÉ - SSVP;Diesel TPP;-18.953429;-49.455917;0.001063814;0.002699832;0.001881823
RODOVIAS INTEGRADAS DO OESTE 9;Diesel TPP;-23.608016;-47.794045;0.001063814;0.002699832;0.001881823
RODOVIAS INTEGRADAS DO OESTE 8;Diesel TPP;-23.922590;-48.698072;0.001063814;0.002699832;0.001881823
RODOVIAS INTEGRADAS DO OESTE 3;Diesel TPP;-23.383745;-47.886680;0.001063814;0.002699832;0.001881823
ITAPURU;Diesel TPP;-4.604082;-61.882496;0.001040688;0.00264114;0.001840914
BELO MONTE;Diesel TPP;-6.523843;-64.387853;0.001040688;0.00264114;0.001840914
HOTEL TENDA;Diesel TPP;-22.197338;-49.936876;0.001017562;0.002582448;0.001800005
ARIXI;Diesel TPP;-3.517972;-61.792579;0.000982872;0.00249441;0.001738641
LAVANDERIA ALBA;Diesel TPP;-15.590575;-56.127209;0.000971309;0.002465064;0.001718186
AEROPORTO DE SÃO JOSÉ DOS CAMPOS;Diesel TPP;-23.096376;-45.900092;0.000971309;0.002465064;0.001718186
HUMBERTO ALVES;Diesel TPP;-18.865227;-48.337127;0.000948182;0.002406372;0.001677277
ALTAMIRA;Diesel TPP;-3.202584;-52.218866;0.000925056;0.00234768;0.001636368
SURUCUCU;Diesel TPP;3.198701;-63.387887;0.000925056;0.00234768;0.001636368
BARREIRA DO ANDIRÁ;Diesel TPP;-3.079869;-57.191379;0.000925056;0.00234768;0.001636368
PETROLINA DO NORTE;Diesel TPP;1.828096;-61.135841;0.000925056;0.00234768;0.001636368
FRIDEL;Diesel TPP;-19.907044;-44.069475;0.000925056;0.00234768;0.001636368
CONDOMÍNIO EDIFÍCIO ALTOS DO ESTORIL;Diesel TPP;-23.578356;-46.799849;0.000925056;0.00234768;0.001636368
SANTANA DO UATUMÃ;Diesel TPP;-2.558198;-57.866402;0.000925056;0.00234768;0.001636368
POSTO ALINE;Diesel TPP;-18.924345;-48.349487;0.000925056;0.00234768;0.001636368
SMTE - SUBESTAÇÃO BOM DESPACHO;Diesel TPP;-19.746350;-45.280038;0.00086724;0.00220095;0.001534095
SMTE - SUBESTAÇÃO SÃO GOTARDO;Diesel TPP;-19.308005;-46.044099;0.00086724;0.00220095;0.001534095
ART CI;Diesel TPP;-23.541263;-46.658335;0.000844114;0.002142258;0.001493186
HOSPITAL SANTA CATARINA;Diesel TPP;-18.843134;-48.289749;0.000844114;0.002142258;0.001493186
NAPOLEÃO;Diesel TPP;3.917575;-59.652120;0.00083255;0.002112912;0.001472731
MUTUM;Diesel TPP;4.597007;-60.169333;0.00083255;0.002112912;0.001472731
TEPEQUEM;Diesel TPP;3.747162;-62.263007;0.000751608;0.00190749;0.001329549
VILA SÃO JOSÉ;Diesel TPP;1.802824;-61.148077;0.000751608;0.00190749;0.001329549
SYSTEM MARKETING;Diesel TPP;-23.532408;-46.804999;0.000751608;0.00190749;0.001329549
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE POÇOS DE CALDAS;Diesel TPP;-21.797504;-46.553920;0.000751608;0.00190749;0.001329549
CONDOMÍNIO EDIFÍCIO HILARION;Diesel TPP;-23.630625;-46.563656;0.000751608;0.00190749;0.001329549
HOSPITAL DAS CLÍNICAS;Diesel TPP;-23.091323;-45.909705;0.000751608;0.00190749;0.001329549
HBC - HOSPITAL BRASIL CENTRAL;Diesel TPP;-18.853531;-48.173019;0.000751608;0.00190749;0.001329549
SOCÓ;Diesel TPP;4.537664;-60.392159;0.000751608;0.00190749;0.001329549
MALOCA DA RAPOSA;Diesel TPP;3.843725;-59.642748;0.000740045;0.001878144;0.001309094
AEROPORTO INTERNACIONAL AUGUSTO SEVERO - SUB-ESTAÇÃO PRÉDIO ANEXO OPERACIONAL;Diesel TPP;-5.937805;-35.282855;0.000740045;0.001878144;0.001309094
SUPERMERCADO MENEGATTI;Diesel TPP;-25.004124;-53.475240;0.000716918;0.001819452;0.001268185
HOSPITAL ANTÔNIO AFONSO;Diesel TPP;-23.298153;-45.961235;0.000716918;0.001819452;0.001268185
29 DE OUTUBRO;Diesel TPP;-26.480552;-49.100754;0.000716918;0.001819452;0.001268185
GENERAL LECOR;Diesel TPP;-23.586622;-46.602359;0.000716918;0.001819452;0.001268185
TUIUTI OFFICE TOWER;Diesel TPP;-23.535855;-46.575443;0.000716918;0.001819452;0.001268185
CONDOMÍNIO EDIFÍCIO MARQUES DE CASTELA;Diesel TPP;-23.584106;-46.619930;0.000716918;0.001819452;0.001268185
HOSPITAL REGIONAL DOM BOSCO;Diesel TPP;-19.586363;-46.938319;0.000693792;0.00176076;0.001227276
RIACHUELO - UNIDADE BETIM;Diesel TPP;-19.957062;-44.194581;0.000693792;0.00176076;0.001227276
PANACARICA;Diesel TPP;1.815144;-61.139002;0.000693792;0.00176076;0.001227276
FAZENDA CACHOEIRA;Diesel TPP;-11.037371;-45.181919;0.000693792;0.00176076;0.001227276
CDHU - COMP DESENV HAB E URBANO EST SP;Diesel TPP;-23.162048;-45.786108;0.000693792;0.00176076;0.001227276
RADIOCLÍNICA;Diesel TPP;-18.933438;-48.326141;0.000693792;0.00176076;0.001227276
LIDERPETRO;Diesel TPP;-18.844434;-48.261596;0.000693792;0.00176076;0.001227276
VILA CACHOEIRINHA;Diesel TPP;1.843790;-61.120461;0.000659102;0.001672722;0.001165912
MARACANÃ;Diesel TPP;3.825774;-59.653494;0.00065679;0.001666853;0.001161821
AEROPORTO DE BAGÉ;Diesel TPP;-31.337107;-54.096428;0.000624413;0.001584684;0.001104548
CONCEIÇÃO DA GALERA;Diesel TPP;-8.801673;-63.895934;0.00061285;0.001555338;0.001084094
FÁBRICA DE AÇÚCAR;Diesel TPP;-22.746726;-50.585441;0.00061285;0.001555338;0.001084094
TERRA NOVA;Diesel TPP;-3.198154;-59.825203;0.00057816;0.0014673;0.00102273
MALOCA DO ARAÇÁ;Diesel TPP;3.652222;-61.410739;0.000555034;0.001408608;0.000981821
MALOCA ARAÇÁ DO AMAJARI;Diesel TPP;3.755451;-62.243621;0.000555034;0.001408608;0.000981821
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE BAURU;Diesel TPP;-22.323908;-49.091397;0.000555034;0.001408608;0.000981821
MALOCA MALACACHETA;Diesel TPP;2.605207;-60.605589;0.000555034;0.001408608;0.000981821
VILA CAÍCUBI;Diesel TPP;1.796781;-61.142660;0.000555034;0.001408608;0.000981821
AEROPORTO DE JUIZ DE FORA;Diesel TPP;-21.790439;-43.345270;0.000555034;0.001408608;0.000981821
MALOCA BOCA DA MATA;Diesel TPP;4.474941;-61.133130;0.000555034;0.001408608;0.000981821
SACAÍ;Diesel TPP;0.938144;-60.439832;0.000555034;0.001408608;0.000981821
ÁGUA FRIA;Diesel TPP;4.599868;-60.174117;0.000555034;0.001408608;0.000981821
VILA MENINO JESUS;Diesel TPP;-23.110986;-45.685509;0.000508781;0.001291224;0.000900002
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE PRESIDENTE PRUDENTE;Diesel TPP;-22.162667;-51.357222;0.000508781;0.001291224;0.000900002
GRUPAMENTO DE NAVEGAÇÃO AÉREA DE RIBEIRÃO PRETO;Diesel TPP;-21.136911;-47.726122;0.000508781;0.001291224;0.000900002
PPD;Diesel TPP;-23.531234;-46.601734;0.000485654;0.001232532;0.000859093
BARCELOS;Diesel TPP;-0.978674;-62.923744;0.000462528;0.00117384;0.000818184
FEDERAÇÃO NACIONAL COMUNIDADE EVANGÉLICA SARA NOSSA TERRA;Diesel TPP;-15.655760;-47.797318;0.000462528;0.00117384;0.000818184
CARAUARI;Diesel TPP;-4.874147;-66.873862;0.000462528;0.00117384;0.000818184
VOR-TARUMÃ;Diesel TPP;-3.028549;-59.891573;0.000462528;0.00117384;0.000818184
MARABÁ;Diesel TPP;-5.366764;-49.108905;0.000462528;0.00117384;0.000818184
DTCEA-TS II;Diesel TPP;-1.907367;-55.511842;0.000462528;0.00117384;0.000818184
TROMBETAS;Diesel TPP;-1.750875;-55.859575;0.000462528;0.00117384;0.000818184
CLÍNICA RUBENS LUÍS COSTA;Diesel TPP;-21.974257;-47.425298;0.000462528;0.00117384;0.000818184
JUNDIÁ;Diesel TPP;0.987050;-60.466853;0.000462528;0.00117384;0.000818184
TECNOCOMP;Diesel TPP;-23.734043;-46.579143;0.000462528;0.00117384;0.000818184
AUAD MINGIONE;Diesel TPP;-23.496556;-46.623268;0.000462528;0.00117384;0.000818184
C & A MODAS;Diesel TPP;-23.527777;-46.679410;0.000462528;0.00117384;0.000818184
JOSÉ EDUARDO PRATES;Diesel TPP;-23.582532;-46.623364;0.000462528;0.00117384;0.000818184
EMATEX INDUSTRIAL E COMERCIAL;Diesel TPP;-19.875581;-43.894737;0.000427838;0.001085802;0.00075682
MAICI;Diesel TPP;-8.710056;-63.867781;0.000393149;0.000997764;0.000695456
NOVA ESPERANÇA;Diesel TPP;3.357182;-59.841281;0.000370022;0.000939072;0.000654547
MALOCA DO MANOÁ;Diesel TPP;3.368971;-59.836521;0.000370022;0.000939072;0.000654547
ARAÇÁ;Diesel TPP;4.031834;-59.922568;0.000370022;0.000939072;0.000654547
AEROPORTO INTERNACIONAL AUGUSTO SEVERO - SCI;Diesel TPP;-5.896825;-35.216937;0.000370022;0.000939072;0.000654547
CROMEX;Diesel TPP;-23.511043;-46.673330;0.000370022;0.000939072;0.000654547
AEROPORTO DE CARLOS PRATES;Diesel TPP;-19.935624;-43.946235;0.000335333;0.000851034;0.000593183
VILA REMANSO;Diesel TPP;0.956360;-60.420725;0.000305268;0.000774734;0.000540001
LAGO GRANDE;Diesel TPP;1.829124;-61.129804;0.000300643;0.000762996;0.00053182
AEROPORTO DE BELO HORIZONTE - PAMPULHA II;Diesel TPP;-19.931105;-43.885811;0.000277517;0.000704304;0.00049091
AEROPORTO DE BELO HORIZONTE - PAMPULHA III;Diesel TPP;-19.950469;-43.907097;0.000277517;0.000704304;0.00049091
MALOCA VISTA ALEGRE;Diesel TPP;2.843307;-60.661526;0.000277517;0.000704304;0.00049091
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE BONSUCESSO;Diesel TPP;-24.320002;-49.143108;0.000277517;0.000704304;0.00049091
VILA ANTÔNIO CAMPOS;Diesel TPP;2.609751;-60.608094;0.000277517;0.000704304;0.00049091
TERRA PRETA;Diesel TPP;1.813385;-61.141018;0.000277517;0.000704304;0.00049091
SANTA MARIA DO XERUINI;Diesel TPP;1.861242;-61.122759;0.000277517;0.000704304;0.00049091
UNIDADE DE TRÁFEGO AÉREO CAUCAIA (UTA-PCI);Diesel TPP;-3.728950;-38.669377;0.000277517;0.000704304;0.00049091
MALOCA FLEXAL;Diesel TPP;3.850576;-59.667467;0.000277517;0.000704304;0.00049091
MALOCA GUARIBA;Diesel TPP;3.858797;-59.682574;0.000277517;0.000704304;0.00049091
OLHO D´AGUA;Diesel TPP;3.862770;-59.700186;0.000277517;0.000704304;0.00049091
MALOCA SANTA ROSA;Diesel TPP;4.481153;-61.134119;0.000277517;0.000704304;0.00049091
SAMAÚMA;Diesel TPP;0.931793;-60.440518;0.000277517;0.000704304;0.00049091
VILA FLORESTA;Diesel TPP;0.938698;-60.383682;0.000277517;0.000704304;0.00049091
VILA ITAQUERA;Diesel TPP;0.945389;-60.375297;0.000277517;0.000704304;0.00049091
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE REDE SERRA-MAR;Diesel TPP;-23.937028;-46.351089;0.000277517;0.000704304;0.00049091
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE SOROCABA;Diesel TPP;-23.489124;-47.494996;0.000277517;0.000704304;0.00049091
UNIDADE DE TRÁFEGO AÉREO URUBURETAMA(UTA-URT);Diesel TPP;-3.621685;-39.512526;0.000277517;0.000704304;0.00049091
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE COXIM;Diesel TPP;-18.507409;-54.750792;0.00025439;0.000645612;0.000450001
PIUM;Diesel TPP;3.389021;-59.826050;0.000208138;0.000528228;0.000368183
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) VARGINHA;Diesel TPP;-21.569738;-45.432852;0.000208138;0.000528228;0.000368183
UNIDADE DE NAVEGAÇÃO AÉREA DE BRAGANÇA PAULISTA NDB;Diesel TPP;-22.900279;-46.626290;0.000203512;0.00051649;0.000360001
AEROPORTO DE URUBUPUNGÁ;Diesel TPP;-20.876856;-51.485520;0.000203512;0.00051649;0.000360001
UNIDADE DE NAVEGAÇÃO AÉREA DO RIO CLARO;Diesel TPP;-22.416682;-47.598306;0.000203512;0.00051649;0.000360001
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE SANTANA DO PARNAÍBA;Diesel TPP;-23.445526;-46.920239;0.000203512;0.00051649;0.000360001
SOPLAST;Diesel TPP;-23.749127;-46.587383;0.000185011;0.000469536;0.000327274
XUMINA;Diesel TPP;3.970186;-60.084617;0.00016651;0.000422582;0.000294546
UNIDADE DE NAVEGAÇÃO AÉREA (UNA) DE BRAGANÇA PAULISTA;Diesel TPP;-22.905339;-46.549385;0.000138758;0.000352152;0.000245455
UNIDADE DE NAVEGAÇÃO AÉREA DE BRAGANÇA PAULISTA VOR;Diesel TPP;-22.885097;-46.640022;0.000138758;0.000352152;0.000245455
QUALIFUND;Diesel TPP;-23.249765;-47.296838;0.000127195;0.000322806;0.000225001
JACAMIM;Diesel TPP;3.358518;-59.840469;0.000115632;0.00029346;0.000204546
CANAUANIM;Diesel TPP;2.600324;-60.617342;0.000115632;0.00029346;0.000204546
SÃO FRANCISCO DO BAIXO RIO BRANCO;Diesel TPP;1.794080;-61.141497;0.000115632;0.00029346;0.000204546
VILA DA PENHA;Diesel TPP;2.582162;-62.159121;0.000115632;0.00029346;0.000204546
VILA MILAGRE;Diesel TPP;3.942786;-59.943168;0.000115632;0.00029346;0.000204546
VILA DONA COTA;Diesel TPP;0.920522;-60.429463;0.000115632;0.00029346;0.000204546
MALOCA SÃO MARCOS;Diesel TPP;2.786624;-60.737589;6.93792E-05;0.000176076;0.000122728
MALOCA DA BALA;Diesel TPP;3.888941;-59.652361;6.93792E-05;0.000176076;0.000122728
MALOCA MOSCOW;Diesel TPP;3.367391;-59.835984;5.55034E-05;0.000140861;9.81821E-05
ALFREDO L P JR E OUTROS;Diesel TPP;-23.032398;-45.612493;2.5439E-05;6.45612E-05;4.50001E-05
POSTO CIDADE DAS PRAIAS;Diesel TPP;-28.613913;-49.028309;2.77517E-06;7.04304E-06;4.9091E-06
TRÊS CORAÇÕES;Diesel TPP;3.738321;-62.252719;NA;NA;NA
